,plant_id,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,operation_years,CACR
83,55981,9.515992209855549,9.541041604732095,9.510070867303956,9.319067476537116,9.231875081744006,9.213015900313769,9.103868434166772,8.906167169630228,,,8,
84,55986,9.516003666115283,9.541005121585819,9.5099887269875,9.31900960691016,9.23201300486153,9.213004388284105,9.103998010437381,8.905008262268716,8.766989006343307,8.843996056405226,10,-0.7296863732640047
85,55989,9.516000957426629,9.54099591126968,9.510000596350498,9.318996159652064,9.232003111413484,9.213006794119329,9.103992704313512,8.905000360049323,8.766999378175903,8.844002066650496,10,-0.7296768013199451
86,55992,9.51600148942582,9.540999901236441,9.510001489410111,9.31900194201439,9.231997792857124,9.212998924972693,9.103998969186925,8.904999594572148,8.767000039606932,8.843998123033854,10,-0.7296817828481572
87,55995,9.516046193364078,,,9.318966660495047,9.231989436237603,9.213082466984735,9.103953929383414,8.904989669640479,8.76697410912848,8.843931199343936,8,-0.9114206898296451
88,56001,9.516004699752807,9.540989005343471,9.510011424621077,9.31899385026984,9.231996927811114,9.212999933075274,9.104011512662881,8.904996744943148,8.766999279203437,8.843992569710041,10,-0.7296913652240389
89,56002,9.516027613011849,9.541159614108993,9.510148137320101,9.31919504082468,9.23195067654603,9.213079681147509,9.1041611504439,8.90501814488509,8.766870161413182,8.844338230808605,10,-0.7293272841918164
90,56010,9.51599923912449,9.540996263494746,9.509990774840395,9.318996091309726,9.232001118173933,9.213004200304924,9.104006754629259,8.905006273580314,8.76700441652096,8.843996001996283,10,-0.7296818161275032
91,56011,9.515995489734154,9.540991259066873,9.509997036904622,9.318995613960109,9.232000127023605,9.212996018474623,9.104000637204214,8.905018705023352,8.766985113199338,8.843997249326671,10,-0.7296765047072995
92,56012,9.515999325278592,9.5409884949799,9.510012500167246,9.31904459225982,9.232008726581922,9.213004255881446,9.103994853417534,8.905004163364843,8.767000491052718,8.844009528972293,10,-0.7296667225238029
93,56052,9.516013780589924,9.541029279668466,9.51001554291478,9.318987491003762,9.23202316773203,9.212990769915336,9.10398976838759,8.904973891190734,8.767024401818055,8.843927453814526,10,-0.7297739285311855
94,56054,9.516010681657916,9.541012316546004,9.510009207621716,9.318995347328801,9.231984865183751,9.212989185836134,9.104016748784705,8.905010707026845,8.767001206425888,8.843985622865043,10,-0.7297054030645067
95,56075,9.515991221859359,9.541006498681941,9.510000985241723,9.319001287874547,9.231991515238594,9.213003268585432,9.104001123265876,8.90500112160396,8.766996853015796,8.844000769726087,10,-0.7296681009768213
96,56081,9.515995438199852,9.541004135979952,9.509998411482906,9.318998635274811,9.232004443577981,9.212996235891072,9.103995965284327,8.904997175392209,8.767001437753395,8.84400141322258,10,-0.7296717771417716
97,56092,9.515996685817521,9.54099788787021,9.510014473407486,9.319001220470716,9.232002328453232,9.212999152499936,9.104002158018742,8.904975872089567,8.767014863646265,8.844007331926486,10,-0.7296664351464477
98,56093,9.516000707631731,9.540996816079796,9.509998103795937,9.319001475213717,9.231995971310154,9.21299849424248,9.103992807924357,8.904998779203465,8.766998325095612,8.843999323059142,10,-0.7296796203055345
99,56094,9.516008852515101,9.541008768592041,9.509997117005561,9.319004799827212,9.231997847546532,9.213001619233962,9.104007292071879,8.905008755185937,8.767006702311896,8.84400567656195,10,-0.7296809854452246
100,56097,9.515998488643195,9.540999957298204,9.509995450429425,9.319000444900494,9.232003332789139,9.213001889589231,9.104003871170455,8.905001592634113,8.7670028605771,8.843998036816547,10,-0.7296787492258594
101,56099,9.515997287059326,9.540985863847059,9.509991810261825,9.319001969001334,9.232006269310569,9.212996301802177,9.104002202949001,8.904994066476696,8.767006186200902,8.844000323962716,10,-0.7296749285114035
102,56106,9.516047763586155,9.540967648502884,9.50999689959267,9.318907784971096,9.232043075369544,9.213036271727521,9.103993873833256,8.905007462169403,8.767002876479713,8.844002305012154,10,-0.7297253615278221
103,56111,9.516000645668955,9.541000567100651,9.509999677224828,9.319001758851408,9.23199974064318,9.212998823008224,9.104000664721442,8.904997406794129,8.767004929677716,8.843998285149222,10,-0.7296807206783829
104,56112,9.516003897691455,9.541023686166824,9.510015124097668,9.318986359622917,9.231987863720724,9.21299501558982,9.103999055331728,8.90501457065943,8.766973470372967,8.844007248792165,10,-0.7296740518438316
105,56123,9.515971645486008,9.541058683772034,9.51002544069743,9.318952721630621,9.232020336042051,9.212991496723573,9.103982381450995,8.904899756578155,,,8,
106,56142,9.516003486885605,9.541003051706372,9.510001238467078,9.319000686902214,9.232001182307561,9.21299438047027,9.104004761701775,8.904997344658526,8.767003828694811,8.844009010672378,10,-0.7296716456563046
107,56153,9.51598819688932,9.540992340113588,9.509989455093123,9.318937681106599,9.232013805208146,9.212985541571301,9.104020446537458,8.905019062783184,8.766981805374895,8.844050271551817,10,-0.7296093816838378
108,56160,9.516012246575901,9.541004244923142,9.50999756148228,9.319021944674319,9.232012828639423,9.213005595069562,9.103987910753352,8.904999478323532,8.767008184276913,8.843999133761269,10,-0.7296918701306221
109,56162,9.51600135839952,9.54100370644788,9.510002184134295,9.31899393494667,9.231995693610719,9.213002231761328,9.10399973781875,8.904997670484713,8.766993293669008,8.843998123493483,10,-0.7296816456464517
110,56172,9.51601149702243,9.540992528787624,9.510009344182398,9.319004316424818,9.232013975644998,9.213007059491877,9.10398955559908,8.905004297604863,8.76701220336678,8.843997643315243,10,-0.7296927611676107
