,plant_id,YEAR,uptime
3816,57038,2016,3381.622642
7661,59236,2017,3382.191919
6454,58026,2016,3382.35
6985,58460,2019,3382.5
2666,56673,2019,3382.792642
8056,59974,2017,3383.608
1910,56449,2013,3383.666667
2621,56665,2014,3383.94697
7830,59442,2019,3384.322839
1395,56303,2016,3384.58
6899,58414,2021,3384.666667
3506,56946,2013,3385.291005
1915,56449,2018,3386.466667
8089,60059,2016,3386.490909
7296,58836,2016,3386.621622
5577,57644,2017,3386.775
5163,57459,2016,3386.959184
5485,57623,2020,3387.051657
8805,62132,2019,3387.22
5997,57852,2018,3387.28125
5184,57468,2017,3387.333333
3809,57033,2019,3387.407407
6266,57976,2016,3387.525
7831,59442,2020,3387.716142
7844,59460,2018,3387.909699
7371,58898,2020,3388.165714
7466,58966,2020,3388.2
1525,56357,2016,3388.40404
8431,60911,2020,3388.823529
1308,56291,2019,3390.160435
8162,60217,2018,3391.862023
3297,56876,2014,3391.880597
1407,56304,2018,3392.116667
7978,59733,2018,3393.02
7227,58768,2016,3393.148148
4987,57386,2020,3393.241107
7543,59034,2018,3393.313725
6108,57887,2019,3393.553114
8249,60366,2020,3393.558201
3936,57083,2014,3394.144928
3814,57038,2014,3394.201258
7407,58927,2018,3394.666667
6384,58000,2016,3395.250501
6372,57999,2014,3395.266667
6175,57956,2015,3395.337302
1394,56303,2015,3395.68
3853,57045,2013,3397.52
8467,61002,2017,3398
8143,60143,2019,3398.601974
4980,57386,2013,3399.16996
6894,58414,2016,3399.333333
975,56092,2016,3399.506173
7263,58774,2015,3400.645963
7194,58719,2020,3401.764706
7240,58769,2021,3401.884984
6473,58038,2019,3402
6672,58126,2013,3402.255
4518,57252,2021,3402.47619
5470,57620,2015,3402.636364
8517,61077,2020,3402.705671
4554,57260,2017,3402.84
6070,57873,2021,3402.918541
6993,58461,2018,3403.125
6326,57987,2018,3403.494137
6757,58209,2021,3403.578595
3371,56912,2018,3404
6406,58008,2018,3404.133641
7672,59238,2020,3404.156805
3399,56920,2016,3404.34386
5993,57852,2014,3404.75
6475,58038,2021,3405.333333
400,54298,2019,3405.866667
5174,57463,2017,3406.745
8611,61565,2021,3406.769679
7053,58580,2019,3406.84492
4825,57326,2018,3406.949495
8685,61782,2019,3407.318296
1620,56377,2021,3408.133333
6112,57888,2013,3408.164983
2748,56752,2021,3408.245902
6000,57852,2021,3408.375
6759,58218,2014,3408.75
4843,57332,2016,3409.585903
5887,57802,2018,3409.610837
7193,58719,2019,3409.772727
3955,57090,2013,3409.909091
8055,59974,2016,3410.42
2787,56763,2020,3410.431698
6010,57853,2021,3410.694444
3389,56919,2016,3411.393939
2791,56764,2014,3411.65
6349,57995,2021,3412.433862
4089,57111,2017,3412.5
4971,57385,2014,3412.666667
8276,60486,2021,3413.36
5654,57721,2014,3413.8
3418,56923,2015,3413.873333
7829,59442,2018,3414.617691
5460,57616,2021,3414.819639
5196,57469,2019,3415.333333
8974,63209,2021,3415.449524
8254,60404,2019,3415.604396
3396,56920,2013,3415.691228
9034,64057,2021,3416.09
8449,60983,2021,3416.497512
2846,56773,2019,3416.5
3422,56923,2019,3416.866667
5575,57644,2015,3417.17
8801,62130,2019,3417.222222
1309,56291,2020,3417.344663
7802,59332,2020,3418.125
7977,59733,2017,3418.26
3783,57031,2013,3418.525253
6904,58416,2019,3419.605
6996,58461,2021,3420
2070,56494,2013,3420.685885
7052,58580,2018,3420.868984
8806,62132,2020,3420.977419
2438,56623,2021,3421.410129
2968,56793,2015,3421.414141
8927,62840,2021,3421.828771
5486,57623,2021,3421.983431
1432,56311,2013,3422.925926
6756,58209,2020,3422.959866
7048,58580,2014,3422.981283
6119,57888,2020,3423.299663
3444,56925,2021,3423.59
2723,56750,2016,3424.08
7669,59238,2017,3424.230769
4995,57387,2018,3424.391026
4264,57153,2017,3425.213333
5724,57751,2014,3425.635
5308,57530,2021,3426.239316
4087,57111,2015,3426.69
4057,57108,2015,3426.818182
6482,58041,2018,3427.216667
3054,56809,2021,3427.2533
2561,56649,2014,3427.687747
4550,57260,2013,3427.893333
7671,59238,2019,3427.943787
6250,57974,2020,3429.173913
1693,56394,2014,3429.331723
8391,60743,2021,3429.4375
4628,57283,2021,3429.516667
6481,58041,2017,3429.74
4535,57257,2018,3430
1965,56460,2018,3430.053333
6024,57858,2015,3430.43
3767,56994,2014,3430.756219
7890,59621,2018,3430.944278
8535,61161,2021,3432.440594
4651,57286,2014,3433.488142
8485,61039,2019,3434.233333
4516,57252,2019,3436.095238
2345,56608,2018,3436.209877
3049,56809,2016,3436.32
8163,60217,2019,3436.738111
7470,58979,2020,3437.546934
6566,58098,2018,3437.684564
5195,57469,2018,3438.013333
6403,58008,2015,3438.073733
7320,58883,2017,3438.537849
4515,57252,2018,3438.666667
5366,57578,2013,3438.666667
4625,57283,2018,3439.15
6986,58460,2020,3439.375
6106,57887,2017,3439.67033
7647,59222,2017,3440.350877
5499,57628,2019,3440.64
2072,56494,2015,3441.719682
6967,58458,2019,3442.5
8142,60143,2018,3442.565789
2576,56650,2019,3442.745098
4357,57188,2020,3442.955556
5553,57639,2013,3442.960095
3420,56923,2017,3444.533333
4494,57244,2017,3445.019608
7950,59712,2018,3445.47744
7798,59332,2016,3446.306818
6797,58242,2015,3446.412844
2861,56775,2014,3446.525
3902,57078,2020,3446.533333
5653,57721,2013,3446.666667
8364,60672,2020,3446.699851
2980,56794,2017,3447.636364
2640,56669,2013,3448.066667
6307,57983,2019,3449.007979
3047,56809,2014,3449.966667
6998,58464,2015,3450.30303
7843,59460,2017,3451.100334
2645,56669,2018,3451.144444
398,54298,2017,3451.333333
3269,56859,2016,3451.47619
6293,57981,2013,3451.793333
6074,57874,2015,3452.689747
4085,57111,2013,3453
4151,57121,2014,3453.716667
6344,57995,2016,3454.518571
6640,58111,2019,3454.839506
4088,57111,2016,3455.16
4886,57347,2019,3455.722656
1319,56293,2020,3456.4875
8291,60541,2016,3457.368421
6960,58457,2021,3457.5
3390,56919,2017,3457.649832
1523,56357,2014,3458.383838
3677,56979,2014,3459.077694
7372,58898,2021,3459.131429
3026,56804,2013,3460.211382
2101,56506,2014,3460.597701
2914,56783,2021,3460.902379
5922,57830,2013,3462.42
9038,64309,2021,3462.443333
7979,59733,2019,3463.493333
2722,56750,2015,3464.24
7517,59003,2021,3464.639175
8411,60883,2021,3464.85906
4981,57386,2014,3464.901186
3512,56946,2019,3465.026455
4551,57260,2014,3465.926667
2728,56750,2021,3466.04
8032,59943,2019,3466.293436
4622,57283,2015,3466.383333
8231,60342,2019,3466.602474
4746,57299,2019,3466.963964
7615,59147,2017,3467.6
4507,57251,2020,3468.571429
3419,56923,2016,3468.833333
5402,57593,2019,3468.873592
7779,59329,2020,3470
8486,61039,2020,3470.366667
7226,58768,2015,3472.469136
4872,57346,2015,3472.523978
8874,62489,2021,3473.201923
7311,58872,2015,3473.443902
4992,57387,2015,3473.814103
6103,57887,2014,3474.871795
1890,56447,2013,3475.754717
8057,59974,2018,3476.164
6086,57875,2017,3476.195652
7314,58872,2018,3476.336585
8607,61564,2020,3476.374875
8052,59972,2020,3476.40061
7054,58580,2020,3476.403743
8803,62130,2021,3476.666667
5882,57802,2013,3477.359606
6461,58035,2017,3478.366667
8610,61565,2020,3478.419825
7521,59005,2019,3478.58941
6936,58444,2015,3478.625
6345,57995,2017,3479.407407
4870,57346,2013,3479.449773
6029,57858,2020,3479.86
4993,57387,2016,3480.25641
6178,57956,2018,3480.376984
1179,56212,2020,3480.82996
6025,57858,2016,3481.63
7344,58886,2017,3482.478693
3867,57047,2017,3482.721393
6179,57956,2019,3482.946429
5998,57852,2019,3483.46875
5472,57620,2017,3483.828283
7190,58719,2016,3484.050802
5033,57417,2016,3484.460784
1278,56273,2019,3484.55102
6637,58111,2016,3484.91358
4982,57386,2015,3485.652174
5810,57766,2021,3486.010101
8021,59888,2021,3486.835017
4928,57358,2021,3487.957839
8463,61001,2019,3488.672507
3810,57033,2020,3488.740741
2660,56673,2013,3489.314381
7410,58927,2021,3490
6073,57874,2014,3490.05992
6327,57987,2019,3490.067002
6893,58414,2015,3490.666667
119,7771,2014,3490.74
6036,57862,2017,3490.88
4563,57261,2016,3491.007692
8632,61644,2017,3491.666667
3823,57039,2013,3492.491582
7317,58872,2021,3492.546341
5995,57852,2016,3493.59375
6958,58457,2019,3493.75
2721,56750,2014,3494.42
5996,57852,2017,3495.1875
6325,57987,2017,3495.266332
6642,58111,2021,3495.814815
7515,59003,2019,3495.979381
3424,56923,2021,3496.36
5994,57852,2015,3496.65625
1963,56460,2016,3496.786667
4747,57299,2020,3497.675676
5307,57530,2020,3497.853751
6853,58372,2017,3498.478582
7755,59320,2018,3498.69
6351,57996,2013,3498.75
4743,57299,2016,3499.981982
3108,56826,2015,3500
5576,57644,2016,3500.88
2663,56673,2016,3501.204013
4495,57244,2018,3501.45098
1950,56459,2013,3502.086667
1153,56210,2014,3503
4847,57332,2020,3503.362637
1465,56335,2016,3503.880795
6891,58414,2013,3504
3206,56843,2013,3504.417476
6800,58242,2018,3504.770642
4960,57380,2013,3505.438596
3268,56859,2015,3505.761905
7375,58900,2017,3505.765766
6675,58126,2016,3505.975
6354,57996,2016,3506
8589,61402,2021,3506.264172
510,55342,2020,3506.413043
7019,58474,2019,3506.492074
1943,56457,2016,3506.666667
973,56092,2014,3506.765432
1340,56296,2021,3506.80597
7787,59330,2020,3507
5509,57631,2019,3507.333333
5165,57459,2018,3507.673469
2662,56673,2015,3509.916388
8560,61270,2019,3510.234714
821,55968,2021,3510.243421
3790,57031,2020,3511.232323
6994,58461,2019,3511.25
5559,57639,2019,3511.280524
8409,60883,2019,3511.557047
7115,58658,2020,3512.33
1466,56335,2017,3513.013245
8090,60059,2017,3513.109091
1320,56293,2021,3513.375
6966,58458,2018,3513.75
7370,58898,2019,3514.068571
6116,57888,2017,3515.23569
6977,58459,2020,3515.625
8838,62269,2021,3516.01
1267,56271,2018,3516.722222
4263,57153,2016,3518.606667
4983,57386,2016,3518.972332
1265,56271,2016,3519.5
8894,62620,2021,3519.512411
6748,58203,2021,3519.53373
5166,57459,2019,3520.102041
3828,57039,2018,3520.140351
2233,56577,2016,3520.769231
7457,58965,2019,3521.517685
6799,58242,2017,3523.252294
8513,61070,2019,3523.651515
6477,58041,2013,3523.732993
6084,57875,2015,3523.745059
8562,61270,2021,3523.785499
5394,57590,2021,3524.375
1462,56335,2013,3525.788079
8406,60873,2021,3525.994048
962,56081,2013,3526.218035
5034,57417,2017,3526.666667
8181,60259,2019,3526.7125
4503,57251,2016,3527.142857
3785,57031,2015,3528.181818
6937,58444,2016,3528.25
2979,56794,2016,3528.323232
8315,60587,2019,3528.559783
7766,59328,2015,3529
7842,59460,2016,3529.197324
4673,57289,2016,3529.361111
7045,58571,2020,3529.726387
1090,56160,2021,3529.750656
399,54298,2018,3530.133333
4745,57299,2018,3530.396396
4387,57194,2020,3530.525253
6997,58464,2014,3530.909091
4873,57346,2016,3530.984351
6115,57888,2016,3531.178451
6995,58461,2020,3531.25
7696,59292,2021,3531.266897
4531,57257,2014,3531.33
5463,57617,2018,3531.584
6664,58121,2015,3531.589286
6407,58008,2019,3531.81106
3808,57033,2018,3531.82716
3860,57045,2020,3532.12
3791,57031,2021,3532.505051
7379,58900,2021,3532.535869
3794,57032,2014,3532.541667
3209,56843,2016,3533.232068
3367,56912,2014,3533.358025
6680,58126,2021,3533.65
7004,58464,2021,3533.737374
2575,56650,2018,3534.156863
8559,61270,2018,3534.29001
8521,61079,2019,3534.711765
2608,56659,2021,3535.077778
6306,57983,2018,3535.210106
4978,57385,2021,3535.666667
6527,58071,2013,3536.25
7211,58765,2021,3536.334026
1173,56212,2014,3536.688525
6948,58456,2018,3536.875
7519,59005,2017,3537.044271
4740,57299,2013,3537.24525
6676,58126,2017,3537.36
4504,57251,2017,3537.52381
5462,57617,2017,3537.56
7050,58580,2016,3537.994652
1967,56460,2020,3538.293333
5404,57593,2021,3538.573217
6992,58461,2017,3538.75
8363,60672,2019,3538.974614
8298,60545,2017,3539.320652
7645,59201,2021,3539.35
4842,57332,2015,3539.726872
5373,57578,2020,3539.888889
7006,58465,2015,3539.89899
4848,57332,2021,3541.098901
2212,56573,2015,3541.666667
3266,56859,2013,3541.952381
1954,56459,2017,3542.686667
1540,56359,2021,3543.546667
7303,58837,2021,3543.586957
6474,58038,2020,3544
9017,63803,2021,3544.513333
4591,57274,2014,3544.6
394,54298,2013,3544.933333
7253,58772,2020,3544.99
7827,59442,2016,3545.377311
7624,59187,2019,3545.475
3414,56921,2021,3546.640693
8701,61789,2019,3547.080588
8330,60619,2021,3547.223333
8733,61911,2021,3547.257709
3213,56843,2020,3547.5513
3426,56924,2013,3548.773333
7114,58658,2019,3548.86
1253,56270,2014,3548.938596
6955,58457,2016,3551.25
7604,59084,2020,3551.382114
2842,56773,2015,3551.6
6113,57888,2014,3552.373737
5505,57631,2015,3552.666667
8232,60342,2020,3553.603477
7189,58719,2015,3554.131016
7203,58720,2021,3554.540451
7626,59187,2021,3555.3125
6679,58126,2020,3555.64
7430,58939,2016,3556.4
7051,58580,2017,3556.57754
6677,58126,2018,3556.605
7970,59732,2017,3556.68
1103,56172,2014,3557.287356
8554,61261,2021,3557.514563
4650,57286,2013,3557.875494
3811,57033,2021,3558.098765
4260,57153,2013,3558.606667
3046,56809,2013,3558.74
6382,58000,2014,3559.388778
7266,58774,2018,3559.608696
2071,56494,2014,3559.860835
6528,58071,2014,3560
7590,59076,2020,3560.9
5999,57852,2020,3560.9375
3211,56843,2018,3561.375527
8613,61582,2019,3563.286713
1615,56377,2016,3563.681481
121,7771,2016,3564
8694,61787,2020,3564.453782
1683,56392,2014,3565.711462
4530,57257,2013,3566
8745,61926,2019,3566.486049
7049,58580,2015,3567.606952
8912,62745,2021,3567.67
8144,60143,2020,3567.697368
8084,60049,2018,3567.706636
7385,58902,2021,3568.731544
1260,56270,2021,3569.035088
7381,58902,2017,3569.305369
3861,57045,2021,3569.84
8362,60672,2018,3570.691887
7113,58658,2018,3571.185
5030,57417,2013,3571.25
8693,61787,2019,3571.747899
6085,57875,2016,3572.065217
7328,58884,2017,3572.326709
4577,57262,2020,3572.891114
7822,59435,2018,3573.025641
6177,57956,2017,3573.095238
6008,57853,2019,3573.75
5449,57614,2020,3573.879397
2643,56669,2016,3573.966667
7368,58898,2017,3574.137143
6805,58321,2014,3574.28
8408,60883,2018,3574.369128
8200,60314,2021,3574.469274
4514,57252,2017,3574.952381
4880,57347,2013,3575.15625
8353,60655,2021,3575.29
5031,57417,2014,3575.661765
7459,58965,2021,3575.864952
4145,57120,2018,3575.959596
6636,58111,2015,3576.345679
6497,58045,2013,3576.566667
7409,58927,2020,3576.666667
1940,56457,2013,3576.678571
7662,59236,2018,3576.818182
6005,57853,2016,3577.013889
1274,56273,2015,3577.639456
7343,58886,2016,3577.96875
3407,56921,2014,3577.982684
8205,60326,2017,3578.989213
7384,58902,2020,3580.02349
7668,59238,2016,3580.088757
2373,56617,2016,3580.364964
4490,57244,2013,3580.941176
8617,61584,2019,3581.25
3729,56985,2016,3581.683502
6066,57873,2017,3582.958521
6959,58457,2020,3583.125
1334,56296,2015,3583.243781
6294,57981,2014,3583.666667
3387,56919,2014,3583.818182
4672,57289,2015,3584.203611
8285,60503,2021,3584.372814
8548,61222,2020,3584.586957
8365,60672,2021,3584.763564
5883,57802,2014,3585.241379
7185,58695,2019,3585.3225
4062,57108,2020,3585.424242
3788,57031,2018,3587.090909
1529,56357,2020,3587.151515
7823,59435,2019,3588.512821
8106,60087,2020,3588.976667
2372,56617,2015,3589.289538
4844,57332,2017,3589.515419
6009,57853,2020,3589.930556
3866,57047,2016,3590.134328
4125,57116,2018,3590.153061
2214,56573,2017,3590.270833
8313,60587,2017,3590.61413
6990,58461,2015,3590.625
8227,60339,2021,3591.66087
7015,58474,2015,3591.713371
6114,57888,2015,3592.794613
6004,57853,2015,3592.916667
8275,60486,2020,3593.92
7800,59332,2018,3594.375
1690,56392,2021,3594.683794
8917,62765,2021,3594.88056
6044,57866,2015,3596.202046
2552,56648,2015,3596.742138
8301,60545,2020,3596.800272
6002,57853,2013,3599.791667
5628,57678,2018,3600.368159
6409,58008,2021,3600.626728
7267,58774,2019,3600.757764
6547,58080,2013,3601.2
7110,58657,2021,3601.975
8350,60655,2018,3602.243333
8539,61212,2021,3602.275
6976,58459,2019,3602.5
6758,58218,2013,3602.75
6843,58363,2016,3603.052764
6007,57853,2018,3603.888889
4306,57174,2019,3604.91155
7319,58883,2016,3604.944223
6660,58114,2019,3605.294118
3267,56859,2014,3607.380952
6850,58372,2014,3607.584934
8482,61032,2021,3607.922222
8198,60314,2019,3608.77095
6357,57996,2019,3610.416667
5504,57631,2014,3610.666667
1463,56335,2014,3611.218543
4623,57283,2016,3611.333333
8774,62103,2021,3612.102497
5459,57616,2020,3612.314629
6308,57983,2020,3613.465426
4875,57346,2018,3613.674912
4846,57332,2019,3613.735683
6568,58098,2020,3614.466443
7174,58692,2018,3615.666667
6305,57983,2017,3615.760638
8807,62132,2021,3615.806452
2967,56793,2014,3616.535354
1917,56449,2020,3616.766667
6173,57956,2013,3619.007937
7658,59234,2021,3619.93
8553,61261,2020,3620.601942
8446,60983,2018,3621.024876
8586,61357,2021,3621.32
6902,58416,2017,3621.575
7011,58465,2020,3621.919192
2054,56488,2017,3622.708333
5674,57732,2014,3625.882353
7616,59147,2018,3626.033333
6962,58458,2014,3626.25
1613,56377,2014,3626.940741
7736,59312,2017,3627.190669
6304,57983,2016,3627.337766
3368,56912,2015,3627.407407
2332,56607,2015,3627.930736
7342,58886,2015,3627.961648
4560,57261,2013,3628.269231
5400,57593,2017,3629.399249
1262,56271,2013,3629.666667
6974,58459,2017,3630
1440,56311,2021,3630.637037
6895,58414,2017,3630.666667
6006,57853,2017,3631.25
6984,58460,2018,3631.25
7972,59732,2019,3631.526667
6810,58321,2019,3631.533333
5561,57639,2021,3632.632519
1911,56449,2014,3632.666667
8302,60545,2021,3632.995924
4493,57244,2016,3633.254902
8361,60672,2017,3634.489796
7623,59187,2018,3635.05
2330,56607,2013,3635.532468
7021,58474,2021,3636.232986
6062,57873,2013,3636.305
8410,60883,2020,3636.42953
5982,57851,2013,3636.453125
6472,58038,2018,3636.666667
7187,58695,2021,3636.74
6082,57875,2013,3637.178218
4994,57387,2017,3637.259615
8372,60688,2017,3637.96
3727,56985,2014,3638.329966
416,54454,2015,3638.484848
5937,57832,2018,3638.971429
5032,57417,2015,3639.877451
1626,56378,2017,3641.52381
7761,59321,2018,3642.775
9026,63988,2021,3643.236
8614,61582,2020,3643.993784
7433,58939,2019,3644
6402,58008,2014,3644.506912
7434,58939,2020,3645.4
2371,56617,2014,3645.790754
6498,58045,2014,3645.866667
3805,57033,2015,3646.049383
7431,58939,2017,3646.4
1634,56379,2015,3647.323232
7181,58694,2021,3647.433962
6877,58404,2017,3648.695652
3857,57045,2017,3649.72
6765,58218,2020,3649.75
8695,61787,2021,3649.840336
2344,56608,2017,3649.950617
1392,56303,2013,3650.146667
7304,58838,2015,3650.327273
8352,60655,2020,3650.346667
7432,58939,2018,3650.6
8299,60545,2018,3650.788043
1442,56320,2013,3651.6
8115,60104,2016,3652.450941
8182,60259,2020,3652.9375
7003,58464,2020,3653.131313
7202,58720,2020,3654.105669
3784,57031,2014,3654.383838
5926,57830,2017,3655.14
6503,58045,2019,3655.466667
6353,57996,2015,3655.583333
7170,58691,2020,3655.615385
5860,57787,2021,3655.761054
7383,58902,2019,3656.647651
820,55968,2020,3656.842105
8852,62380,2021,3657.365
8103,60087,2017,3657.47
2213,56573,2016,3657.479167
8247,60366,2018,3657.830688
1640,56379,2021,3657.961905
1333,56296,2014,3658.0199
4060,57108,2018,3658.939394
8300,60545,2019,3660.006793
2557,56648,2020,3660.037736
4308,57174,2021,3660.218522
1633,56379,2014,3660.79798
1952,56459,2015,3661.16
7550,59061,2020,3661.651079
6807,58321,2016,3662.44
4624,57283,2017,3662.533333
4991,57387,2014,3662.660256
10,508,2013,3663
7315,58872,2019,3663.117073
6949,58456,2019,3663.125
6022,57858,2013,3663.13
7180,58694,2020,3664.698113
7512,59003,2016,3664.742268
963,56081,2014,3665.437416
7427,58938,2021,3666.306667
7382,58902,2018,3666.661074
1782,56432,2015,3666.931677
6809,58321,2018,3666.94
5938,57832,2019,3667.171429
7362,58891,2018,3668.765182
6811,58321,2020,3668.833333
2050,56488,2013,3668.988095
4502,57251,2015,3669.047619
8944,62939,2021,3669.1625
8073,60013,2021,3669.328063
5519,57632,2019,3669.333333
8754,61969,2021,3669.656667
4061,57108,2019,3670.30303
8770,62080,2021,3671.092437
8821,62172,2021,3671.111111
3730,56985,2017,3671.979798
7419,58932,2021,3673.333333
4561,57261,2014,3674.007692
7005,58465,2014,3674.040404
7377,58900,2019,3674.537871
7018,58474,2018,3675.604484
6322,57987,2014,3675.631491
7583,59071,2019,3675.652174
3417,56923,2014,3675.786667
1918,56449,2021,3676.566667
8810,62133,2020,3676.958824
4500,57251,2013,3677.047619
5858,57787,2019,3677.259779
7012,58465,2021,3677.878788
3728,56985,2015,3678.781145
3503,56945,2020,3679.05
7016,58474,2016,3679.747798
414,54454,2013,3680.565657
1637,56379,2018,3681.222222
6991,58461,2016,3681.25
4086,57111,2014,3682.15
8742,61925,2020,3682.37721
1913,56449,2016,3682.8
7825,59435,2021,3682.974359
8689,61784,2019,3682.977778
6026,57858,2017,3682.985
4497,57244,2020,3683.254902
3786,57031,2016,3683.393939
8522,61079,2020,3684.185294
3865,57047,2015,3684.641791
3397,56920,2014,3685.221053
2605,56659,2018,3685.688889
8105,60087,2019,3685.71
5401,57593,2018,3685.782228
7175,58692,2019,3685.846154
6321,57987,2013,3686.509213
6842,58363,2015,3686.934673
420,54454,2019,3687.171717
7760,59321,2017,3687.7
7523,59005,2021,3688.74566
4884,57347,2017,3688.75
8421,60902,2021,3688.901186
4142,57120,2015,3689.191919
1912,56449,2015,3689.233333
4058,57108,2016,3689.30303
7221,58767,2018,3689.888187
6047,57866,2018,3690.319693
8416,60901,2021,3690.436
1178,56212,2019,3690.62753
8518,61077,2021,3691.032348
8588,61402,2020,3691.193311
8949,62952,2021,3691.526886
5983,57851,2014,3691.96875
3434,56924,2021,3692.226667
7819,59435,2015,3692.564103
8390,60743,2020,3693.596125
4517,57252,2020,3693.714286
511,55342,2021,3693.804348
8824,62220,2021,3694.080695
7310,58838,2021,3694.281818
5450,57614,2021,3694.376884
401,54298,2020,3694.933333
6754,58209,2018,3695.384615
7579,59071,2015,3695.410628
8420,60902,2020,3695.770751
8741,61925,2019,3695.933202
3806,57033,2016,3696
6673,58126,2014,3696.225
5854,57787,2015,3696.244151
5932,57832,2013,3697.333333
5558,57639,2018,3698.010721
8637,61650,2021,3698.06
4261,57153,2014,3698.066667
7971,59732,2018,3698.193333
8772,62081,2021,3698.253253
8050,59972,2018,3698.40366
422,54454,2021,3699.737374
6064,57873,2015,3700.369815
7326,58884,2015,3700.792829
7256,58773,2016,3701.93
7177,58692,2021,3702.115385
2053,56488,2016,3702.251984
7257,58773,2017,3702.31
8223,60339,2017,3702.347826
7265,58774,2017,3703.198758
5194,57469,2017,3703.306667
2217,56573,2020,3703.645833
2052,56488,2015,3705.228175
5507,57631,2017,3705.333333
1177,56212,2018,3706.194332
7205,58765,2015,3706.358281
7238,58769,2019,3706.373802
1941,56457,2014,3706.690476
6635,58111,2014,3707
8551,61261,2018,3707.236246
1257,56270,2018,3707.315789
3384,56913,2021,3707.762097
1314,56293,2015,3707.8
8233,60342,2021,3708.033882
8547,61222,2019,3708.282609
1170,56211,2021,3708.666667
6356,57996,2018,3709.375
7548,59061,2018,3709.611511
8898,62630,2021,3709.66397
5503,57631,2013,3709.86
4128,57116,2021,3710.326531
3404,56920,2021,3710.849123
8499,61056,2018,3711.764706
7403,58927,2014,3712
5939,57832,2020,3712.2
5574,57644,2014,3712.32
1787,56432,2020,3713.26087
8120,60104,2021,3713.684421
8188,60262,2019,3715.231608
8755,61970,2019,3715.593561
7582,59071,2018,3717.922705
6411,58018,2013,3718.096154
7153,58683,2020,3718.118351
7116,58658,2021,3719.195
7374,58900,2016,3720.974308
5749,57755,2019,3721.08642
6892,58414,2014,3721.333333
7151,58683,2018,3722.101064
7327,58884,2016,3722.370518
7597,59083,2019,3722.652044
6023,57858,2014,3722.73
3854,57045,2014,3723.84
8070,60013,2018,3724.216074
421,54454,2020,3724.30303
6954,58457,2015,3724.375
4876,57346,2019,3725.921252
6844,58363,2017,3726.030151
8811,62133,2021,3726.829412
8971,63133,2021,3727.00885
7648,59222,2018,3728.095238
6259,57975,2019,3728.222222
6258,57975,2018,3729.583333
7936,59684,2018,3729.873333
7528,59021,2019,3730.091837
8942,62938,2021,3730.674789
6324,57987,2016,3731.889447
621,55607,2021,3732.173913
8351,60655,2019,3732.457733
3726,56985,2013,3732.734007
1635,56379,2016,3733.252525
6348,57995,2020,3733.253968
6254,57975,2014,3733.601852
7224,58767,2021,3733.700748
5940,57832,2021,3734.285714
2340,56608,2013,3734.54321
4304,57174,2017,3735.400624
4574,57262,2017,3735.531915
6065,57873,2016,3735.687156
419,54454,2018,3735.737374
7154,58683,2021,3739.228723
1180,56212,2021,3739.979757
4302,57174,2015,3740.923077
6808,58321,2017,3740.966667
5856,57787,2017,3741.494473
7108,58657,2019,3741.505
1258,56270,2019,3742.307018
4513,57252,2016,3742.857143
2538,56645,2021,3742.93279
8601,61540,2017,3743.5
5389,57590,2016,3743.729839
1953,56459,2016,3744.973333
6548,58080,2014,3745.724444
8849,62364,2021,3746.552
8389,60743,2019,3747.75625
6502,58045,2018,3748
4059,57108,2017,3748.050505
415,54454,2014,3748.363636
5555,57639,2015,3748.761167
7824,59435,2020,3748.923077
8230,60342,2018,3749.823985
2606,56659,2019,3750.566667
5709,57748,2019,3751.977401
8922,62795,2020,3752.144279
7143,58681,2017,3752.426667
6083,57875,2014,3752.628458
7259,58773,2019,3753.3
6412,58018,2014,3753.798077
6646,58113,2015,3754.5
6255,57975,2015,3754.574074
6478,58041,2014,3754.689626
8072,60013,2020,3755.494071
7252,58772,2019,3756.875
3855,57045,2015,3757.2
5560,57639,2020,3757.528291
8248,60366,2019,3757.645503
5855,57787,2016,3757.89966
8800,62130,2018,3758.333333
5925,57830,2016,3760.04
7152,58683,2019,3760.093085
5629,57678,2019,3760.741294
8762,62035,2020,3761.086443
8149,60145,2020,3761.370391
6257,57975,2017,3761.388889
2607,56659,2020,3762.666667
3443,56925,2020,3762.675
1612,56377,2013,3762.733333
8818,62172,2018,3763.333333
3787,57031,2017,3763.717172
3433,56924,2020,3764.36
7260,58773,2020,3765.145
6638,58111,2017,3765.444444
7237,58769,2018,3765.894569
8523,61079,2021,3767.261765
4920,57358,2013,3767.272727
7184,58695,2018,3768.02
7526,59021,2017,3769.72449
6798,58242,2016,3771.853211
6256,57975,2016,3772.287037
5448,57614,2019,3772.723618
8829,62247,2021,3773.059091
6881,58404,2021,3773.217391
7810,59384,2021,3773.47
5859,57787,2020,3773.722364
7728,59311,2017,3773.864322
7236,58769,2017,3774.089457
8557,61269,2020,3774.314976
7726,59311,2015,3774.613065
397,54298,2016,3774.666667
8739,61921,2021,3774.693333
3804,57033,2014,3774.716049
7821,59435,2017,3775.435897
5557,57639,2017,3775.920191
6043,57866,2014,3775.920716
7254,58772,2021,3776.835
4823,57326,2016,3777.292929
7404,58927,2015,3777.333333
8202,60317,2020,3778.095238
3413,56921,2020,3778.34632
4922,57358,2015,3778.774704
1167,56211,2018,3779.546667
6700,58137,2021,3779.807887
4126,57116,2019,3780.469388
1393,56303,2014,3780.54
8346,60645,2019,3780.72
6539,58078,2015,3780.947581
5398,57593,2015,3781.339174
