Plant Id,"Reported
Prime Mover",YEAR,Month,Quantity,Elec_Quantity,MMBtuPer_Unit,Tot_MMBtu,Elec_MMBtu,Netgen,date
57106,WT,2018,May,0,0,0,2289,2289,251.437,May 2018
57107,WT,2018,May,0,0,0,139078,139078,15276.587,May 2018
57108,WT,2018,May,0,0,0,292135,292135,32088.679,May 2018
57109,WT,2018,May,0,0,0,309765,309765,34025.142,May 2018
57110,WT,2018,May,0,0,0,163400,163400,17948.1,May 2018
57111,WT,2018,May,0,0,0,204738,204738,22488.81,May 2018
57112,WT,2018,May,0,0,0,163364,163364,17944.18,May 2018
57113,WT,2018,May,0,0,0,312918,312918,34371.518,May 2018
57115,WT,2018,May,0,0,0,168685,168685,18528.625,May 2018
57116,WT,2018,May,0,0,0,224186,224186,24625,May 2018
57118,WT,2018,May,0,0,0,28224,28224,3100.223,May 2018
57120,WT,2018,May,0,0,0,115060,115060,12638.422,May 2018
57121,WT,2018,May,0,0,0,247952,247952,27235.547,May 2018
57124,WT,2018,May,0,0,0,44450,44450,4882.462,May 2018
57125,WT,2018,May,0,0,0,47152,47152,5179.313,May 2018
57126,WT,2018,May,0,0,0,44650,44650,4904.474,May 2018
57130,WT,2018,May,0,0,0,7897,7897,867.415,May 2018
57131,WT,2018,May,0,0,0,94020,94020,10327.356,May 2018
57135,WT,2018,May,0,0,0,328440,328440,36076.416,May 2018
57136,WT,2018,May,0,0,0,23393,23393,2569.582,May 2018
57137,WT,2018,May,0,0,0,161525,161525,17742.234,May 2018
57139,WT,2018,May,0,0,0,103370,103370,11354.344,May 2018
57151,WT,2018,May,0,0,0,224325,224325,24640.313,May 2018
57152,WT,2018,May,0,0,0,241744,241744,26553.584,May 2018
57153,WT,2018,May,0,0,0,463371,463371,50897.548,May 2018
57156,WT,2018,May,0,0,0,214610,214610,23573.107,May 2018
57159,WT,2018,May,0,0,0,643834,643834,70719.906,May 2018
57171,WT,2018,May,0,0,0,32352,32352,3553.624,May 2018
57174,WT,2018,May,0,0,0,244485,244485,26854.727,May 2018
57176,WT,2018,May,0,0,0,2859,2859,314,May 2018
57177,WT,2018,May,0,0,0,133158,133158,14626.283,May 2018
57182,WT,2018,May,0,0,0,4587,4587,503.834,May 2018
57187,WT,2018,May,0,0,0,20994,20994,2305.995,May 2018
57188,WT,2018,May,0,0,0,241283,241283,26502.939,May 2018
57189,WT,2018,May,0,0,0,261291,261291,28700.632,May 2018
57192,WT,2018,May,0,0,0,220400,220400,24209.089,May 2018
57194,WT,2018,May,0,0,0,263840,263840,28980.654,May 2018
57195,WT,2018,May,0,0,0,389943,389943,42832,May 2018
57198,WT,2018,May,0,0,0,326047,326047,35813.572,May 2018
57199,WT,2018,May,0,0,0,242679,242679,26656.335,May 2018
57201,WT,2018,May,0,0,0,123168,123168,13529.046,May 2018
57210,WT,2018,May,0,0,0,404891,404891,44474,May 2018
57211,WT,2018,May,0,0,0,263444,263444,28937.158,May 2018
57212,WT,2018,May,0,0,0,514458,514458,56509,May 2018
57214,WT,2018,May,0,0,0,3972,3972,436.265,May 2018
57239,WT,2018,May,0,0,0,87517,87517,9613.013,May 2018
57240,WT,2018,May,0,0,0,21830,21830,2397.812,May 2018
57244,WT,2018,May,0,0,0,118628,118628,13030.34,May 2018
57248,WT,2018,May,0,0,0,4026,4026,442.268,May 2018
57251,WT,2018,May,0,0,0,22448,22448,2465.758,May 2018
57252,WT,2018,May,0,0,0,23586,23586,2590.753,May 2018
57253,WT,2018,May,0,0,0,6165,6165,677.173,May 2018
57257,WT,2018,May,0,0,0,2549,2549,280,May 2018
57258,WT,2018,May,0,0,0,2144,2144,235.496,May 2018
57259,WT,2018,May,0,0,0,0,0,0,May 2018
57260,WT,2018,May,0,0,0,460884,460884,50624.328,May 2018
57261,WT,2018,May,0,0,0,325470,325470,35750.262,May 2018
57262,WT,2018,May,0,0,0,204261,204261,22436.369,May 2018
57263,WT,2018,May,0,0,0,0,0,0,May 2018
57264,WT,2018,May,0,0,0,0,0,0,May 2018
57268,WT,2018,May,0,0,0,65070,65070,7147.355,May 2018
57274,WT,2018,May,0,0,0,34767,34767,3818.903,May 2018
57278,WT,2018,May,0,0,0,105576,105576,11596.675,May 2018
57282,WT,2018,May,0,0,0,500503,500503,54976.137,May 2018
57283,WT,2018,May,0,0,0,137278,137278,15078.908,May 2018
57284,WT,2018,May,0,0,0,402209,402209,44179.41,May 2018
57285,WT,2018,May,0,0,0,113418,113418,12458.065,May 2018
57286,WT,2018,May,0,0,0,247102,247102,27142.167,May 2018
57287,WT,2018,May,0,0,0,129025,129025,14172.393,May 2018
57289,WT,2018,May,0,0,0,74078,74078,8136.876,May 2018
57290,WT,2018,May,0,0,0,268316,268316,29472.339,May 2018
57291,WT,2018,May,0,0,0,438420,438420,48156.818,May 2018
57292,WT,2018,May,0,0,0,452530,452530,49706.688,May 2018
57293,WT,2018,May,0,0,0,224009,224009,24605.588,May 2018
57294,WT,2018,May,0,0,0,357030,357030,39216.803,May 2018
57296,WT,2018,May,0,0,0,5305,5305,582.682,May 2018
57299,WT,2018,May,0,0,0,276515,276515,30372.893,May 2018
57300,WT,2018,May,0,0,0,155960,155960,17130.893,May 2018
57301,WT,2018,May,0,0,0,26201,26201,2877.938,May 2018
57302,WT,2018,May,0,0,0,19882,19882,2183.89,May 2018
57303,WT,2018,May,0,0,0,387756,387756,42591.802,May 2018
57315,WT,2018,May,0,0,0,524900,524900,57656,May 2018
57319,WT,2018,May,0,0,0,113902,113902,12511.249,May 2018
57320,WT,2018,May,0,0,0,319849,319849,35132.786,May 2018
57325,WT,2018,May,0,0,0,378726,378726,41600,May 2018
57326,WT,2018,May,0,0,0,156174,156174,17154.472,May 2018
57327,WT,2018,May,0,0,0,382610,382610,42026.581,May 2018
57332,WT,2018,May,0,0,0,651355,651355,71546,May 2018
57333,WT,2018,May,0,0,0,378865,378865,41615.21,May 2018
57342,WT,2018,May,0,0,0,274179,274179,30116.357,May 2018
57346,WT,2018,May,0,0,0,502732,502732,55221,May 2018
57347,WT,2018,May,0,0,0,220816,220816,24254.833,May 2018
57351,WT,2018,May,0,0,0,7756,7756,851.938,May 2018
57354,WT,2018,May,0,0,0,7065,7065,776.039,May 2018
57357,WT,2018,May,0,0,0,163506,163506,17959.846,May 2018
57358,WT,2018,May,0,0,0,465524,465524,51133.977,May 2018
57374,WT,2018,May,0,0,0,323793,323793,35566,May 2018
57375,WT,2018,May,0,0,0,33587,33587,3689.215,May 2018
57379,WT,2018,May,0,0,0,80107,80107,8799.113,May 2018
57380,WT,2018,May,0,0,0,46184,46184,5072.958,May 2018
57385,WT,2018,May,0,0,0,3813,3813,418.842,May 2018
57386,WT,2018,May,0,0,0,51012,51012,5603.218,May 2018
57387,WT,2018,May,0,0,0,138898,138898,15256.784,May 2018
57396,WT,2018,May,0,0,0,26312,26312,2890.197,May 2018
57414,WT,2018,May,0,0,0,2550,2550,280.133,May 2018
57415,WT,2018,May,0,0,0,278897,278897,30634.512,May 2018
57417,WT,2018,May,0,0,0,84700,84700,9303.636,May 2018
57421,WT,2018,May,0,0,0,166323,166323,18269.185,May 2018
57424,WT,2018,May,0,0,0,393280,393280,43198.595,May 2018
57427,WT,2018,May,0,0,0,38309,38309,4207.921,May 2018
57428,WT,2018,May,0,0,0,40211,40211,4416.879,May 2018
57429,WT,2018,May,0,0,0,40661,40661,4466.328,May 2018
57430,WT,2018,May,0,0,0,42436,42436,4661.258,May 2018
57431,WT,2018,May,0,0,0,33727,33727,3704.669,May 2018
57432,WT,2018,May,0,0,0,74153,74153,8145.131,May 2018
57434,WT,2018,May,0,0,0,17629,17629,1936.37,May 2018
57444,WT,2018,May,0,0,0,41804,41804,4591.812,May 2018
57447,WT,2018,May,0,0,0,156598,156598,17201,May 2018
57449,WT,2018,May,0,0,0,563783,563783,61927,May 2018
57459,WT,2018,May,0,0,0,215437,215437,23663.99,May 2018
57463,WT,2018,May,0,0,0,329794,329794,36225.126,May 2018
57468,WT,2018,May,0,0,0,132525,132525,14556.754,May 2018
57469,WT,2018,May,0,0,0,336882,336882,37003.731,May 2018
57474,WT,2018,May,0,0,0,23978,23978,2633.735,May 2018
57484,WT,2018,May,0,0,0,644084,644084,70747.312,May 2018
57493,WT,2018,May,0,0,0,243456,243456,26741.609,May 2018
57500,WT,2018,May,0,0,0,218748,218748,24027.72,May 2018
57501,WT,2018,May,0,0,0,726490,726490,79799,May 2018
57514,WT,2018,May,0,0,0,941481,941481,103414,May 2018
57516,WT,2018,May,0,0,0,6940,6940,762.276,May 2018
57517,WT,2018,May,0,0,0,0,0,0,May 2018
57520,WT,2018,May,0,0,0,498107,498107,54713,May 2018
57526,WT,2018,May,0,0,0,542757,542757,59617.379,May 2018
57529,WT,2018,May,0,0,0,100919,100919,11085.167,May 2018
57530,WT,2018,May,0,0,0,312317,312317,34305.483,May 2018
57531,WT,2018,May,0,0,0,329556,329556,36199,May 2018
57547,WT,2018,May,0,0,0,0,0,0,May 2018
57549,WT,2018,May,0,0,0,554388,554388,60895,May 2018
57550,WT,2018,May,0,0,0,581709,581709,63896,May 2018
57553,WT,2018,May,0,0,0,36712,36712,4032.481,May 2018
57566,WT,2018,May,0,0,0,4862,4862,534.063,May 2018
57568,WT,2018,May,0,0,0,79787,79787,8763.919,May 2018
57570,WT,2018,May,0,0,0,8322,8322,914.095,May 2018
57578,WT,2018,May,0,0,0,26654,26654,2927.75,May 2018
57586,WT,2018,May,0,0,0,356558,356558,39165.035,May 2018
57590,WT,2018,May,0,0,0,246676,246676,27095.305,May 2018
57593,WT,2018,May,0,0,0,195919,195919,21520.085,May 2018
57594,WT,2018,May,0,0,0,2407,2407,264.347,May 2018
57595,WT,2018,May,0,0,0,135452,135452,14878.296,May 2018
57609,WT,2018,May,0,0,0,176132,176132,19346.627,May 2018
57613,WT,2018,May,0,0,0,3402,3402,373.664,May 2018
57614,WT,2018,May,0,0,0,548454,548454,60243.218,May 2018
57616,WT,2018,May,0,0,0,305475,305475,33553.879,May 2018
57617,WT,2018,May,0,0,0,727382,727382,79897,May 2018
57620,WT,2018,May,0,0,0,216101,216101,23736.927,May 2018
57621,WT,2018,May,0,0,0,333440,333440,36625.655,May 2018
57626,WT,2018,May,0,0,0,3337,3337,366.506,May 2018
57628,WT,2018,May,0,0,0,233463,233463,25644,May 2018
57631,WT,2018,May,0,0,0,3161,3161,347.218,May 2018
57632,WT,2018,May,0,0,0,3708,3708,407.348,May 2018
57635,WT,2018,May,0,0,0,133219,133219,14632.981,May 2018
57637,WT,2018,May,0,0,0,0,0,0,May 2018
57638,WT,2018,May,0,0,0,0,0,0,May 2018
57639,WT,2018,May,0,0,0,434709,434709,47749.271,May 2018
57643,WT,2018,May,0,0,0,2731,2731,300,May 2018
57644,WT,2018,May,0,0,0,418675,418675,45988,May 2018
57648,WT,2018,May,0,0,0,2322,2322,255,May 2018
57649,WT,2018,May,0,0,0,231752,231752,25456.04,May 2018
57663,WT,2018,May,0,0,0,385136,385136,42304.019,May 2018
57675,WT,2018,May,0,0,0,291480,291480,32016.645,May 2018
57678,WT,2018,May,0,0,0,451158,451158,49556,May 2018
57693,WT,2018,May,0,0,0,55,55,6.056,May 2018
57700,WT,2018,May,0,0,0,302496,302496,33226.734,May 2018
57701,WT,2018,May,0,0,0,276115,276115,30328.97,May 2018
57721,WT,2018,May,0,0,0,26800,26800,2943.738,May 2018
57725,WT,2018,May,0,0,0,376365,376365,41340.664,May 2018
57732,WT,2018,May,0,0,0,3141,3141,344.966,May 2018
57741,WT,2018,May,0,0,0,9293,9293,1020.76,May 2018
57744,WT,2018,May,0,0,0,125320,125320,13765.432,May 2018
57748,WT,2018,May,0,0,0,27322,27322,3001.063,May 2018
57749,WT,2018,May,0,0,0,37599,37599,4129.949,May 2018
57751,WT,2018,May,0,0,0,494420,494420,54308,May 2018
57752,WT,2018,May,0,0,0,464614,464614,51034,May 2018
57755,WT,2018,May,0,0,0,103941,103941,11417.058,May 2018
57756,WT,2018,May,0,0,0,12334,12334,1354.826,May 2018
57757,WT,2018,May,0,0,0,391110,391110,42960.201,May 2018
57760,WT,2018,May,0,0,0,40461,40461,4444.316,May 2018
57761,WT,2018,May,0,0,0,46118,46118,5065.688,May 2018
57762,WT,2018,May,0,0,0,424401,424401,46617,May 2018
57766,WT,2018,May,0,0,0,244274,244274,26831.453,May 2018
57767,WT,2018,May,0,0,0,2006,2006,220.392,May 2018
57769,WT,2018,May,0,0,0,275976,275976,30313.731,May 2018
57774,WT,2018,May,0,0,0,363892,363892,39970.605,May 2018
57775,WT,2018,May,0,0,0,17256,17256,1895.428,May 2018
57787,WT,2018,May,0,0,0,1324559,1324559,145492,May 2018
57791,WT,2018,May,0,0,0,3235,3235,355.354,May 2018
57792,WT,2018,May,0,0,0,495,495,54.384,May 2018
57800,WT,2018,May,0,0,0,179552,179552,19722.322,May 2018
57801,WT,2018,May,0,0,0,181047,181047,19886.541,May 2018
57802,WT,2018,May,0,0,0,585760,585760,64341,May 2018
57803,WT,2018,May,0,0,0,5800,5800,637.096,May 2018
57813,WT,2018,May,0,0,0,4148,4148,455.675,May 2018
57823,WT,2018,May,0,0,0,2763,2763,303.477,May 2018
57830,WT,2018,May,0,0,0,106229,106229,11668.436,May 2018
57832,WT,2018,May,0,0,0,83200,83200,9138.889,May 2018
57833,WT,2018,May,0,0,0,380398,380398,41783.583,May 2018
57834,WT,2018,May,0,0,0,425381,425381,46724.664,May 2018
57835,WT,2018,May,0,0,0,338526,338526,37184.362,May 2018
57837,WT,2018,May,0,0,0,306170,306170,33630.276,May 2018
57844,WT,2018,May,0,0,0,200449,200449,22017.673,May 2018
57851,WT,2018,May,0,0,0,173260,173260,19031.21,May 2018
57852,WT,2018,May,0,0,0,75145,75145,8254.041,May 2018
57853,WT,2018,May,0,0,0,35978,35978,3951.839,May 2018
57855,WT,2018,May,0,0,0,2376,2376,260.976,May 2018
57858,WT,2018,May,0,0,0,295534,295534,32462,May 2018
57862,WT,2018,May,0,0,0,432716,432716,47530.356,May 2018
57866,WT,2018,May,0,0,0,267245,267245,29354.67,May 2018
57867,WT,2018,May,0,0,0,93097,93097,10225.995,May 2018
57873,WT,2018,May,0,0,0,417946,417946,45908,May 2018
57874,WT,2018,May,0,0,0,288054,288054,31640.328,May 2018
57875,WT,2018,May,0,0,0,204146,204146,22423.729,May 2018
57880,WT,2018,May,0,0,0,1796,1796,197.285,May 2018
57887,WT,2018,May,0,0,0,69965,69965,7685.075,May 2018
57888,WT,2018,May,0,0,0,134432,134432,14766.245,May 2018
57889,WT,2018,May,0,0,0,6940,6940,762.276,May 2018
57890,WT,2018,May,0,0,0,112645,112645,12373.105,May 2018
57913,WT,2018,May,0,0,0,128703,128703,14137,May 2018
57927,WT,2018,May,0,0,0,582455,582455,63977.929,May 2018
57935,WT,2018,May,0,0,0,52556,52556,5772.831,May 2018
57947,WT,2018,May,0,0,0,97191,97191,10675.67,May 2018
57956,WT,2018,May,0,0,0,282931,282931,31077.655,May 2018
57962,WT,2018,May,0,0,0,344884,344884,37882.678,May 2018
57963,WT,2018,May,0,0,0,12849,12849,1411.321,May 2018
57964,WT,2018,May,0,0,0,214886,214886,23603.439,May 2018
57965,WT,2018,May,0,0,0,15806,15806,1736.152,May 2018
57968,WT,2018,May,0,0,0,6524,6524,716.64,May 2018
57973,WT,2018,May,0,0,0,669932,669932,73586.606,May 2018
57974,WT,2018,May,0,0,0,327515,327515,35974.813,May 2018
57975,WT,2018,May,0,0,0,282010,282010,30976.472,May 2018
57976,WT,2018,May,0,0,0,147218,147218,16170.647,May 2018
57979,WT,2018,May,0,0,0,106823,106823,11733.643,May 2018
57980,WT,2018,May,0,0,0,62189,62189,6830.979,May 2018
57981,WT,2018,May,0,0,0,449096,449096,49329.533,May 2018
57983,WT,2018,May,0,0,0,1316575,1316575,144615,May 2018
57984,WT,2018,May,0,0,0,168538,168538,18512.558,May 2018
57987,WT,2018,May,0,0,0,868758,868758,95426,May 2018
57991,WT,2018,May,0,0,0,153844,153844,16898.48,May 2018
57995,WT,2018,May,0,0,0,443222,443222,48684.336,May 2018
57996,WT,2018,May,0,0,0,71417,71417,7844.525,May 2018
57998,WT,2018,May,0,0,0,324868,324868,35684.087,May 2018
57999,WT,2018,May,0,0,0,74204,74204,8150.687,May 2018
58000,WT,2018,May,0,0,0,304481,304481,33444.731,May 2018
58004,WT,2018,May,0,0,0,142577,142577,15660.915,May 2018
58008,WT,2018,May,0,0,0,548616,548616,60261,May 2018
58018,WT,2018,May,0,0,0,306869,306869,33707.096,May 2018
58019,WT,2018,May,0,0,0,68090,68090,7479.172,May 2018
58020,WT,2018,May,0,0,0,147964,147964,16252.678,May 2018
58021,WT,2018,May,0,0,0,236027,236027,25925.688,May 2018
58025,WT,2018,May,0,0,0,2740,2740,300.96,May 2018
58026,WT,2018,May,0,0,0,39349,39349,4322.163,May 2018
58035,WS,2018,May,0,0,0,72204,72204,7931,May 2018
58038,WT,2018,May,0,0,0,3563,3563,391.419,May 2018
58041,WT,2018,May,0,0,0,807725,807725,88722,May 2018
58044,WT,2018,May,0,0,0,7864,7864,863.848,May 2018
58045,WT,2018,May,0,0,0,72229,72229,7933.734,May 2018
58048,WT,2018,May,0,0,0,67720,67720,7438.48,May 2018
58065,WT,2018,May,0,0,0,755,755,82.924,May 2018
58071,WT,2018,May,0,0,0,2968,2968,325.979,May 2018
58078,WT,2018,May,0,0,0,470338,470338,51662.742,May 2018
58080,WT,2018,May,0,0,0,297128,297128,32637.074,May 2018
58088,WT,2018,May,0,0,0,215406,215406,23660.637,May 2018
58089,WT,2018,May,0,0,0,3418,3418,375.489,May 2018
58098,WT,2018,May,0,0,0,799832,799832,87855,May 2018
58101,WT,2018,May,0,0,0,3684,3684,404.643,May 2018
58102,WT,2018,May,0,0,0,4128,4128,453.382,May 2018
58103,WT,2018,May,0,0,0,52294,52294,5744.087,May 2018
58104,WT,2018,May,0,0,0,2267,2267,249,May 2018
58105,WT,2018,May,0,0,0,1238,1238,136,May 2018
58106,WT,2018,May,0,0,0,172540,172540,18952.114,May 2018
58111,WT,2018,May,0,0,0,169883,169883,18660.22,May 2018
58112,WT,2018,May,0,0,0,2132,2132,234.195,May 2018
58113,WT,2018,May,0,0,0,12019,12019,1320.219,May 2018
58114,WT,2018,May,0,0,0,15099,15099,1658.5,May 2018
58121,WT,2018,May,0,0,0,271554,271554,29828.026,May 2018
58126,WT,2018,May,0,0,0,429299,429299,47155,May 2018
58127,WT,2018,May,0,0,0,357032,357032,39217,May 2018
58137,WT,2018,May,0,0,0,310787,310787,34137.449,May 2018
58141,WT,2018,May,0,0,0,70036,70036,7692.918,May 2018
58154,WT,2018,May,0,0,0,570434,570434,62657.476,May 2018
58155,WT,2018,May,0,0,0,150062,150062,16483.135,May 2018
58162,WT,2018,May,0,0,0,103719,103719,11392.643,May 2018
58203,WT,2018,May,0,0,0,346991,346991,38114.159,May 2018
58209,WT,2018,May,0,0,0,178219,178219,19575.923,May 2018
58218,WT,2018,May,0,0,0,87781,87781,9641.999,May 2018
58220,WT,2018,May,0,0,0,9068,9068,996.032,May 2018
58233,WT,2018,May,0,0,0,17190,17190,1888.152,May 2018
58238,WT,2018,May,0,0,0,17606,17606,1933.884,May 2018
58242,WT,2018,May,0,0,0,738052,738052,81069,May 2018
58321,WT,2018,May,0,0,0,509370,509370,55950.185,May 2018
58322,WT,2018,May,0,0,0,534364,534364,58695.564,May 2018
58324,WT,2018,May,0,0,0,267370,267370,29368.405,May 2018
58351,WT,2018,May,0,0,0,239736,239736,26333.005,May 2018
58363,WT,2018,May,0,0,0,322567,322567,35431.323,May 2018
58372,WT,2018,May,0,0,0,422729,422729,46433.361,May 2018
58394,WT,2018,May,0,0,0,468202,468202,51428.109,May 2018
58395,WT,2018,May,0,0,0,327633,327633,35987.78,May 2018
58404,WT,2018,May,0,0,0,45948,45948,5047,May 2018
58407,WT,2018,May,0,0,0,2035,2035,223.514,May 2018
58414,WT,2018,May,0,0,0,2532,2532,278.119,May 2018
58416,WT,2018,May,0,0,0,450946,450946,49532.699,May 2018
58424,WT,2018,May,0,0,0,11110,11110,1220.335,May 2018
58425,WT,2018,May,0,0,0,41578,41578,4566.963,May 2018
58441,WT,2018,May,0,0,0,11175,11175,1227.533,May 2018
58444,WT,2018,May,0,0,0,14390,14390,1580.599,May 2018
58456,WT,2018,May,0,0,0,3697,3697,406.056,May 2018
58457,WT,2018,May,0,0,0,3073,3073,337.531,May 2018
58458,WT,2018,May,0,0,0,3673,3673,403.402,May 2018
58459,WT,2018,May,0,0,0,3138,3138,344.635,May 2018
58460,WT,2018,May,0,0,0,3795,3795,416.891,May 2018
58461,WT,2018,May,0,0,0,3557,3557,390.701,May 2018
58464,WT,2018,May,0,0,0,30058,30058,3301.665,May 2018
58465,WT,2018,May,0,0,0,30058,30058,3301.665,May 2018
58474,WT,2018,May,0,0,0,661770,661770,72690,May 2018
58511,WT,2018,May,0,0,0,3608,3608,396.346,May 2018
58548,WT,2018,May,0,0,0,11363,11363,1248.132,May 2018
58571,WT,2018,May,0,0,0,805408,805408,88467.488,May 2018
58580,WT,2018,May,0,0,0,177393,177393,19485.136,May 2018
58587,WT,2018,May,0,0,0,205354,205354,22556.462,May 2018
58594,WT,2018,May,0,0,0,201378,201378,22119.736,May 2018
58596,WT,2018,May,0,0,0,781706,781706,85864,May 2018
58608,WT,2018,May,0,0,0,63167,63167,6938.371,May 2018
58620,WT,2018,May,0,0,0,38216,38216,4197.745,May 2018
58630,WT,2018,May,0,0,0,5145,5145,565.179,May 2018
58657,WT,2018,May,0,0,0,487734,487734,53573.593,May 2018
58658,WT,2018,May,0,0,0,493582,493582,54216,May 2018
58661,WT,2018,May,0,0,0,3023,3023,332,May 2018
58666,WT,2018,May,0,0,0,145964,145964,16032.907,May 2018
58677,WT,2018,May,0,0,0,198744,198744,21830.379,May 2018
58681,WT,2018,May,0,0,0,555099,555099,60973.12,May 2018
58683,WT,2018,May,0,0,0,451471,451471,49590.379,May 2018
58686,WT,2018,May,0,0,0,85814,85814,9426,May 2018
58690,WT,2018,May,0,0,0,70793,70793,7776,May 2018
58691,WT,2018,May,0,0,0,33113,33113,3637.142,May 2018
58692,WT,2018,May,0,0,0,192677,192677,21164,May 2018
58694,WT,2018,May,.,.,.,.,.,.,May 2018
58695,WT,2018,May,0,0,0,939706,939706,103219,May 2018
58719,WT,2018,May,0,0,0,174089,174089,19122.285,May 2018
58720,WT,2018,May,0,0,0,706126,706126,77562.13,May 2018
58765,WT,2018,May,0,0,0,872791,872791,95869,May 2018
58766,WT,2018,May,0,0,0,1079427,1079427,118566.19,May 2018
58767,WT,2018,May,0,0,0,619290,619290,68024,May 2018
58768,WT,2018,May,0,0,0,33821,33821,3714.936,May 2018
58769,WT,2018,May,0,0,0,156607,156607,17202.043,May 2018
58771,WT,2018,May,0,0,0,880776,880776,96746,May 2018
58772,WT,2018,May,0,0,0,727938,727938,79958,May 2018
58773,WT,2018,May,0,0,0,658611,658611,72343,May 2018
58774,WT,2018,May,0,0,0,530722,530722,58295.442,May 2018
58775,WT,2018,May,0,0,0,782763,782763,85980.073,May 2018
58830,WT,2018,May,0,0,0,341513,341513,37512.395,May 2018
58833,WT,2018,May,0,0,0,48681,48681,5347.193,May 2018
58836,WT,2018,May,0,0,0,98720,98720,10843.617,May 2018
58838,WT,2018,May,0,0,0,394037,394037,43281.769,May 2018
58872,WT,2018,May,0,0,0,463237,463237,50882.77,May 2018
58883,WT,2018,May,0,0,0,1063639,1063639,116832,May 2018
58884,WT,2018,May,0,0,0,519964,519964,57113.75,May 2018
58885,WT,2018,May,0,0,0,222603,222603,24451.07,May 2018
58886,WT,2018,May,0,0,0,281631,281631,30934.841,May 2018
58887,WT,2018,May,0,0,0,8743,8743,960.315,May 2018
58891,WT,2018,May,0,0,0,125645,125645,13801.054,May 2018
58898,WT,2018,May,0,0,0,387936,387936,42611.59,May 2018
58900,WT,2018,May,0,0,0,973773,973773,106961,May 2018
58902,WT,2018,May,0,0,0,955665,955665,104972,May 2018
58904,WT,2018,May,0,0,0,104674,104674,11497.638,May 2018
58908,WT,2018,May,0,0,0,96211,96211,10567.987,May 2018
58927,WT,2018,May,0,0,0,3326,3326,365.372,May 2018
58932,WT,2018,May,0,0,0,3895,3895,427.798,May 2018
58938,WT,2018,May,0,0,0,458716,458716,50386.229,May 2018
58939,WT,2018,May,0,0,0,14016,14016,1539.579,May 2018
58940,WT,2018,May,0,0,0,34011,34011,3735.797,May 2018
58958,WT,2018,May,0,0,0,1591,1591,174.771,May 2018
58965,WT,2018,May,0,0,0,264997,264997,29107.713,May 2018
58966,WT,2018,May,0,0,0,19462,19462,2137.715,May 2018
58979,WT,2018,May,.,.,.,.,.,.,May 2018
58981,WT,2018,May,0,0,0,200745,200745,22050.242,May 2018
58992,WT,2018,May,0,0,0,5116,5116,562,May 2018
58994,WT,2018,May,0,0,0,343045,343045,37680.712,May 2018
58995,WT,2018,May,0,0,0,1544,1544,169.555,May 2018
58998,WT,2018,May,0,0,0,708200,708200,77790,May 2018
58999,WT,2018,May,0,0,0,268637,268637,29507.57,May 2018
59003,WT,2018,May,0,0,0,22602,22602,2482.62,May 2018
59005,WT,2018,May,0,0,0,819371,819371,90001.167,May 2018
59021,WT,2018,May,0,0,0,208735,208735,22927.882,May 2018
59022,WT,2018,May,0,0,0,1224,1224,134.49,May 2018
59023,WT,2018,May,0,0,0,1683,1683,184.874,May 2018
59024,WT,2018,May,0,0,0,578,578,63.508,May 2018
59034,WT,2018,May,0,0,0,593981,593981,65244,May 2018
59053,WT,2018,May,0,0,0,3386,3386,371.973,May 2018
59061,WT,2018,May,0,0,0,676846,676846,74346,May 2018
59063,WT,2018,May,.,.,.,.,.,.,May 2018
59065,WT,2018,May,0,0,0,346316,346316,38040,May 2018
59066,WT,2018,May,0,0,0,569510,569510,62556,May 2018
59068,WT,2018,May,0,0,0,793386,793386,87147,May 2018
59070,WT,2018,May,0,0,0,17002,17002,1867.508,May 2018
59071,WT,2018,May,0,0,0,50275,50275,5522.267,May 2018
59076,WT,2018,May,0,0,0,29826,29826,3276.181,May 2018
59083,WT,2018,May,0,0,0,580462,580462,63759,May 2018
59084,WT,2018,May,0,0,0,202281,202281,22218.896,May 2018
59118,WT,2018,May,0,0,0,479692,479692,52690.261,May 2018
59147,WT,2018,May,0,0,0,87265,87265,9585.345,May 2018
59187,WT,2018,May,0,0,0,193464,193464,21250.439,May 2018
59193,WT,2018,May,0,0,0,577549,577549,63439,May 2018
59200,WT,2018,May,0,0,0,396199,396199,43519.198,May 2018
59201,WT,2018,May,0,0,0,486054,486054,53389.009,May 2018
59222,WT,2018,May,0,0,0,98995,98995,10873.83,May 2018
59223,WT,2018,May,0,0,0,4482,4482,492.305,May 2018
59224,WT,2018,May,0,0,0,4544,4544,499.121,May 2018
59225,WT,2018,May,0,0,0,6001,6001,659.133,May 2018
59226,WT,2018,May,0,0,0,4470,4470,491.013,May 2018
59227,WT,2018,May,0,0,0,4443,4443,488.071,May 2018
59228,WT,2018,May,0,0,0,4289,4289,471.066,May 2018
59230,WT,2018,May,0,0,0,5677,5677,623.615,May 2018
59231,WT,2018,May,0,0,0,3386,3386,371.973,May 2018
59232,WT,2018,May,0,0,0,5806,5806,637.75,May 2018
59234,WT,2018,May,0,0,0,321560,321560,35320.712,May 2018
59235,WT,2018,May,0,0,0,72529,72529,7966.75,May 2018
59236,WT,2018,May,0,0,0,443851,443851,48753.388,May 2018
59238,WT,2018,May,0,0,0,210519,210519,23123.81,May 2018
59244,WT,2018,May,.,.,.,.,.,.,May 2018
59245,WT,2018,May,0,0,0,574745,574745,63131,May 2018
59284,WT,2018,May,0,0,0,666774,666774,73239.718,May 2018
