Plant Code,Year,Nameplate Capacity (MW)
57531,2019,186.0
57531,2020,186.0
57531,2021,186.0
57547,2013,1.5
57547,2014,1.5
57547,2015,1.5
57547,2016,1.5
57547,2017,1.5
57547,2018,1.5
57547,2019,1.5
57547,2020,1.5
57547,2021,1.5
57549,2013,290.0
57549,2014,290.0
57549,2015,290.0
57549,2016,290.0
57549,2017,290.0
57549,2018,290.0
57549,2019,290.0
57549,2020,290.0
57549,2021,290.0
57550,2013,290.0
57550,2014,290.0
57550,2015,290.0
57550,2016,290.0
57550,2017,290.0
57550,2018,290.0
57550,2019,290.0
57550,2020,290.0
57550,2021,290.0
57553,2013,20.0
57553,2014,20.0
57553,2015,20.0
57553,2016,20.0
57553,2017,20.0
57553,2018,20.0
57553,2019,20.0
57553,2020,20.0
57553,2021,20.0
57566,2014,1.8
57566,2015,1.8
57566,2016,1.8
57566,2017,1.8
57566,2018,7.1
57566,2019,5.3
57566,2020,5.3
57568,2013,50.6
57568,2014,50.6
57568,2015,50.6
57568,2016,50.6
57568,2017,50.6
57568,2018,50.6
57568,2019,50.6
57568,2020,50.6
57568,2021,50.6
57570,2013,4.5
57570,2014,4.5
57570,2015,4.5
57570,2016,4.5
57570,2017,4.5
57570,2018,4.5
57570,2019,4.5
57570,2020,4.5
57570,2021,4.5
57578,2013,9.0
57578,2014,9.0
57578,2015,9.0
57578,2016,9.0
57578,2017,9.0
57578,2018,9.0
57578,2019,9.0
57578,2020,9.0
57578,2021,9.0
57586,2013,102.5
57586,2014,102.5
57586,2015,102.5
57586,2016,102.5
57586,2017,102.5
57586,2018,102.5
57586,2019,102.5
57586,2020,102.5
57586,2021,102.5
57590,2013,99.2
57590,2014,99.2
57590,2015,99.2
57590,2016,99.2
57590,2017,99.2
57590,2018,99.2
57590,2019,99.2
57590,2020,99.2
57590,2021,99.2
57593,2013,79.9
57593,2014,79.9
57593,2015,79.9
57593,2016,79.9
57593,2017,79.9
57593,2018,79.9
57593,2019,79.9
57593,2020,79.9
57593,2021,79.9
57594,2013,1.5
57594,2014,1.5
57594,2015,1.5
57594,2016,1.5
57594,2017,1.0
57594,2018,1.0
57594,2019,1.0
57594,2020,1.0
57594,2021,1.0
57595,2013,55.2
57595,2014,55.2
57595,2015,55.2
57595,2016,55.2
57595,2017,55.2
57595,2018,55.2
57595,2019,55.2
57595,2020,55.2
57595,2021,53.7
57609,2013,100.0
57609,2014,100.0
57609,2015,100.0
57609,2016,100.0
57609,2017,100.0
57609,2018,100.0
57609,2019,100.0
57609,2020,100.0
57609,2021,100.0
57613,2013,2.5
57613,2014,2.5
57613,2015,2.5
57613,2016,2.5
57613,2017,2.5
57613,2018,2.5
57613,2019,2.5
57613,2020,2.5
57613,2021,2.5
57614,2016,199.0
57614,2017,199.0
57614,2018,199.0
57614,2019,199.0
57614,2020,199.0
57614,2021,199.0
57616,2013,100.0
57616,2014,100.0
57616,2015,100.0
57616,2016,100.0
57616,2017,100.0
57616,2018,100.0
57616,2019,100.0
57616,2020,99.8
57616,2021,99.8
57617,2016,250.0
57617,2017,250.0
57617,2018,250.0
57617,2019,250.0
57617,2020,250.0
57617,2021,250.0
57620,2013,150.0
57620,2014,99.0
57620,2015,99.0
57620,2016,99.0
57620,2017,99.0
57620,2018,99.0
57620,2019,99.0
57620,2020,99.0
57620,2021,99.0
57621,2015,79.2
57621,2016,79.2
57621,2017,79.2
57621,2018,79.2
57621,2019,79.2
57621,2020,79.2
57621,2021,79.2
57623,2019,205.2
57623,2020,205.2
57623,2021,205.2
57626,2013,2.0
57626,2014,2.0
57626,2015,2.0
57626,2016,2.0
57626,2017,2.0
57626,2018,2.0
57626,2019,2.0
57626,2020,2.0
57626,2021,2.0
57628,2017,100.0
57628,2018,100.0
57628,2019,100.0
57628,2020,100.0
57628,2021,100.0
57631,2013,1.5
57631,2014,1.5
57631,2015,1.5
57631,2016,1.5
57631,2017,1.5
57631,2018,1.5
57631,2019,1.5
57631,2020,1.5
57631,2021,1.5
57632,2013,1.5
57632,2014,1.5
57632,2015,1.5
57632,2016,1.5
57632,2017,1.5
57632,2018,1.5
57632,2019,1.5
57632,2020,1.5
57632,2021,1.5
57635,2013,50.0
57635,2014,50.0
57635,2015,50.0
57635,2016,50.0
57635,2017,50.0
57635,2018,50.0
57635,2019,50.0
57635,2020,50.0
57635,2021,50.0
57637,2013,1.0
57637,2014,1.0
57637,2015,1.0
57637,2016,1.0
57637,2017,1.0
57637,2018,1.0
57637,2019,1.0
57637,2020,1.0
57637,2021,1.0
57638,2013,1.0
57638,2014,1.0
57638,2015,1.0
57638,2016,1.0
57638,2017,1.0
57638,2018,1.0
57638,2019,1.0
57638,2020,1.0
57638,2021,1.0
57639,2013,167.9
57639,2014,167.9
57639,2015,167.9
57639,2016,167.9
57639,2017,167.9
57639,2018,167.9
57639,2019,167.9
57639,2020,167.9
57639,2021,167.9
57643,2013,1.8
57643,2014,1.8
57643,2015,1.8
57643,2016,1.8
57643,2017,1.8
57643,2018,1.8
57643,2019,1.8
57643,2020,1.8
57643,2021,1.8
57644,2013,200.0
57644,2014,200.0
57644,2015,200.0
57644,2016,200.0
57644,2017,200.0
57644,2018,200.0
57644,2019,200.0
57644,2020,200.0
57644,2021,200.0
57648,2013,3.4
57648,2014,3.4
57648,2015,3.4
57648,2016,3.4
57648,2017,3.4
57648,2018,3.4
57648,2019,3.4
57648,2020,3.4
57648,2021,3.4
57649,2013,148.8
57649,2014,148.8
57649,2015,148.8
57649,2016,148.8
57649,2017,148.8
57649,2018,148.8
57649,2019,148.8
57649,2020,148.8
57649,2021,148.8
57654,2013,3.4
57654,2014,3.4
57654,2015,3.4
57654,2016,3.4
57663,2013,131.0
57663,2014,131.0
57663,2015,131.0
57663,2016,131.0
57663,2017,131.0
57663,2018,131.0
57663,2019,131.0
57663,2020,131.0
57663,2021,131.0
57675,2013,150.4
57675,2014,150.4
57675,2015,150.4
57675,2016,150.4
57675,2017,150.4
57675,2018,150.4
57675,2019,150.4
57675,2020,150.4
57675,2021,150.4
57678,2013,201.0
57678,2014,201.0
57678,2015,201.0
57678,2016,201.0
57678,2017,201.0
57678,2018,201.0
57678,2019,201.0
57678,2020,201.0
57678,2021,201.0
57693,2013,8.8
57693,2014,8.8
57693,2015,8.8
57693,2016,8.8
57693,2017,8.8
57693,2018,5.8
57693,2019,5.8
57700,2013,78.2
57700,2014,78.2
57700,2015,78.2
57700,2016,78.2
57700,2017,78.2
57700,2018,78.2
57700,2019,78.2
57700,2020,78.2
57700,2021,78.2
57701,2013,78.2
57701,2014,78.2
57701,2015,78.2
57701,2016,78.2
57701,2017,78.2
57701,2018,78.2
57701,2019,78.2
57701,2020,78.2
57701,2021,78.2
57721,2013,15.0
57721,2014,15.0
57721,2015,15.0
57721,2016,15.0
57721,2017,15.0
57721,2018,15.0
57721,2019,19.6
57721,2020,19.6
57721,2021,19.6
57725,2013,101.3
57725,2014,101.3
57725,2015,101.3
57725,2016,102.5
57725,2017,102.5
57725,2018,102.5
57725,2019,102.5
57725,2020,102.5
57725,2021,102.5
57732,2013,1.7
57732,2014,1.7
57732,2015,1.7
57732,2016,1.7
57732,2017,1.7
57732,2018,1.7
57732,2019,1.7
57732,2020,1.7
57732,2021,1.7
57741,2013,4.2
57741,2014,4.2
57741,2015,4.2
57741,2016,4.2
57741,2017,4.2
57741,2018,4.2
57741,2019,4.2
57741,2020,4.2
57744,2013,69.0
57744,2014,69.0
57744,2015,69.0
57744,2016,69.0
57744,2017,69.0
57744,2018,69.0
57744,2019,69.0
57744,2020,69.0
57744,2021,69.0
57748,2013,9.6
57748,2014,9.6
57748,2015,9.6
57748,2016,9.6
57748,2017,9.6
57748,2018,9.6
57748,2019,17.7
57748,2020,17.7
57748,2021,17.7
57749,2013,22.4
57749,2014,22.4
57749,2015,22.4
57749,2016,22.4
57749,2017,22.4
57749,2018,22.4
57749,2019,22.4
57749,2020,22.4
57749,2021,22.4
57751,2013,200.0
57751,2014,200.0
57751,2015,200.0
57751,2016,200.0
57751,2017,200.0
57751,2018,200.0
57751,2019,200.0
57751,2020,200.0
57751,2021,200.0
57752,2013,201.6
57752,2014,201.6
57752,2015,201.6
57752,2016,201.6
57752,2017,201.6
57752,2018,201.6
57752,2019,201.6
57752,2020,201.6
57752,2021,201.6
57755,2013,40.5
57755,2014,40.5
57755,2015,40.5
57755,2016,40.5
57755,2017,40.5
57755,2018,40.5
57755,2019,40.5
57755,2020,40.5
57755,2021,40.5
57756,2013,6.0
57756,2014,6.0
57756,2015,6.0
57756,2016,6.0
57756,2017,6.0
57756,2018,6.0
57756,2019,6.0
57756,2020,6.0
57756,2021,6.0
57757,2013,151.7
57757,2014,151.7
57757,2015,151.7
57757,2016,151.7
57757,2017,151.7
57757,2018,151.7
57757,2019,151.7
57757,2020,151.7
57757,2021,151.7
57760,2013,22.5
57760,2014,22.5
57760,2015,22.5
57760,2016,22.5
57760,2017,22.5
57760,2018,22.5
57760,2019,22.5
57760,2020,22.5
57760,2021,22.5
57761,2013,22.5
57761,2014,22.5
57761,2015,22.5
57761,2016,22.5
57761,2017,22.5
57761,2018,22.5
57761,2019,22.5
57761,2020,22.5
57761,2021,22.5
57762,2013,165.6
57762,2014,165.6
57762,2015,165.6
57762,2016,165.6
57762,2017,165.6
57762,2018,165.6
57762,2019,165.6
57762,2020,165.6
57762,2021,165.6
57766,2013,79.2
57766,2014,79.2
57766,2015,79.2
57766,2016,79.2
57766,2017,79.2
57766,2018,79.2
57766,2019,79.2
57766,2020,79.2
57766,2021,79.2
57767,2013,1.5
57767,2014,1.5
57767,2015,1.5
57767,2016,1.5
57767,2017,1.5
57767,2018,1.5
57767,2019,1.5
57767,2020,1.5
57767,2021,1.5
57769,2013,141.0
57769,2014,141.0
57769,2015,141.0
57769,2016,140.8
57769,2017,140.8
57769,2018,140.8
57769,2019,140.8
57769,2020,140.8
57769,2021,140.8
57774,2013,120.0
57774,2014,120.0
57774,2015,120.0
57774,2016,120.0
57774,2017,120.0
57774,2018,120.0
57774,2019,120.0
57774,2020,120.0
57774,2021,120.0
57775,2013,10.0
57775,2014,10.0
57775,2015,10.0
57775,2016,10.0
57775,2017,10.0
57775,2018,10.0
57775,2019,10.0
57775,2020,10.0
57775,2021,10.0
57787,2013,470.2
57787,2014,470.2
57787,2015,470.2
57787,2016,470.4
57787,2017,470.4
57787,2018,470.4
57787,2019,470.4
57787,2020,470.4
57787,2021,470.4
57791,2013,1.5
57791,2014,1.5
57791,2015,1.5
57791,2016,1.5
57791,2017,1.5
57791,2018,1.5
57791,2019,1.5
57791,2020,1.5
57791,2021,1.5
57792,2013,1.0
57792,2014,1.0
57792,2015,1.0
57792,2016,1.0
57792,2017,1.0
57792,2018,1.0
57792,2019,1.0
57792,2020,1.0
57792,2021,1.0
57800,2013,105.0
57800,2014,105.0
57800,2015,105.0
57800,2016,105.0
57800,2017,105.0
57800,2018,105.0
57800,2019,105.0
57800,2020,105.0
57800,2021,105.0
57801,2013,105.0
57801,2014,105.0
57801,2015,105.0
57801,2016,105.0
57801,2017,105.0
57801,2018,105.0
57801,2019,105.0
57801,2020,105.0
57801,2021,105.0
57802,2013,203.0
57802,2014,203.0
57802,2015,203.0
57802,2016,203.0
57802,2017,203.0
57802,2018,203.0
57802,2019,203.0
57802,2020,203.0
57802,2021,203.0
57803,2013,3.0
57803,2014,3.0
57803,2015,3.0
57803,2016,3.0
57803,2017,3.0
57803,2018,3.0
57803,2019,3.0
57803,2020,3.0
57803,2021,3.0
57813,2013,5.0
57813,2014,5.0
57813,2015,5.0
57813,2016,5.0
57813,2017,5.0
57813,2018,5.0
57813,2019,5.0
57813,2020,5.0
57813,2021,5.0
57823,2013,1.7
57823,2014,1.7
57823,2015,1.7
57823,2016,1.7
57823,2017,1.7
57823,2018,1.7
57823,2019,1.7
57823,2020,1.7
57823,2021,1.7
57830,2013,50.0
57830,2014,50.0
57830,2015,50.0
57830,2016,50.0
57830,2017,50.0
57830,2018,50.0
57830,2019,50.0
57830,2020,50.0
57830,2021,50.0
57832,2013,36.0
57832,2014,36.0
57832,2015,35.0
57832,2016,35.0
57832,2017,35.0
57832,2018,35.0
57832,2019,35.0
57832,2020,35.0
57832,2021,35.0
57833,2013,150.0
57833,2014,150.0
57833,2015,150.0
57833,2016,150.0
57833,2017,150.0
57833,2018,150.0
57833,2019,150.0
57833,2020,150.0
57833,2021,150.0
57834,2013,168.0
57834,2014,168.0
57834,2015,168.0
57834,2016,168.0
57834,2017,168.0
57834,2018,168.0
57834,2019,168.0
57834,2020,168.0
57834,2021,168.0
57835,2013,150.0
57835,2014,150.0
57835,2015,150.0
57835,2016,150.0
57835,2017,150.0
57835,2018,150.0
57835,2019,150.0
57835,2020,150.0
57835,2021,150.0
57837,2013,132.0
57837,2014,132.0
57837,2015,132.0
57837,2016,132.0
57837,2017,132.0
57837,2018,132.0
57837,2019,132.0
57837,2020,132.0
57837,2021,132.0
57844,2013,100.0
57844,2014,99.0
57844,2015,99.0
57844,2016,99.0
57844,2017,99.0
57844,2018,99.0
57844,2019,99.0
57844,2020,99.0
57844,2021,99.0
57851,2013,64.0
57851,2014,64.0
57851,2015,64.0
57851,2016,64.0
57851,2017,64.0
57851,2018,64.0
57851,2019,64.0
57851,2020,64.0
57851,2021,64.0
57852,2013,32.0
57852,2014,32.0
57852,2015,32.0
57852,2016,32.0
57852,2017,32.0
57852,2018,32.0
57852,2019,32.0
57852,2020,32.0
57852,2021,32.0
57853,2013,14.4
57853,2014,14.4
57853,2015,14.4
57853,2016,14.4
57853,2017,14.4
57853,2018,14.4
57853,2019,14.4
57853,2020,14.4
57853,2021,14.4
57855,2013,1.6
57855,2014,1.6
57855,2015,1.6
57855,2016,1.6
57855,2017,1.6
57855,2018,1.6
57855,2019,1.6
57855,2020,1.6
57855,2021,1.6
57858,2013,200.0
57858,2014,200.0
57858,2015,200.0
57858,2016,200.0
57858,2017,200.0
57858,2018,200.0
57858,2019,200.0
57858,2020,200.0
57858,2021,200.0
57862,2013,200.0
57862,2014,200.0
57862,2015,200.0
57862,2016,200.0
57862,2017,200.0
57862,2018,200.0
57862,2019,200.0
57862,2020,200.0
57862,2021,200.0
57866,2013,78.2
57866,2014,78.2
57866,2015,78.2
57866,2016,78.2
57866,2017,78.2
57866,2018,78.2
57866,2019,78.2
57866,2020,78.2
57866,2021,78.2
57867,2013,59.5
57867,2014,59.5
57867,2015,59.5
57867,2016,59.5
57867,2017,59.5
57867,2018,59.5
57867,2019,59.5
57867,2020,59.4
57867,2021,55.4
57873,2013,200.0
57873,2014,200.0
57873,2015,200.1
57873,2016,200.1
57873,2017,200.1
57873,2018,200.1
57873,2019,200.1
57873,2020,200.1
57873,2021,200.1
57874,2013,150.2
57874,2014,150.2
57874,2015,150.2
57874,2016,150.2
57874,2017,150.2
57874,2018,150.2
57874,2019,150.2
57874,2020,150.2
57874,2021,150.2
57875,2013,101.0
57875,2014,101.2
57875,2015,101.2
57875,2016,101.2
57875,2017,101.2
57875,2018,101.2
57875,2019,101.2
57875,2020,101.2
57875,2021,101.2
57880,2013,2.5
57880,2014,2.5
57880,2015,2.5
57880,2016,2.5
57880,2017,2.5
57880,2018,2.5
57880,2019,2.5
57880,2020,2.5
57880,2021,2.5
57887,2013,27.3
57887,2014,27.3
57887,2015,27.3
57887,2016,27.3
57887,2017,27.3
57887,2018,27.3
57887,2019,27.3
57887,2020,27.3
57887,2021,27.3
57888,2013,59.4
57888,2014,59.4
57888,2015,59.4
57888,2016,59.4
57888,2017,59.4
57888,2018,59.4
57888,2019,59.4
57888,2020,59.4
57888,2021,59.4
57889,2013,40.0
57889,2014,40.0
57889,2015,40.0
57889,2016,40.0
57889,2017,40.0
57889,2018,40.0
57889,2019,40.0
57889,2020,40.0
57889,2021,40.0
57890,2013,57.6
57890,2014,57.6
57890,2015,57.6
57890,2016,57.6
57890,2017,57.6
57890,2018,57.6
57890,2019,57.6
57890,2020,57.6
57890,2021,57.6
57913,2017,143.0
57913,2018,143.0
57913,2019,143.0
57913,2020,143.0
57913,2021,143.0
57927,2014,188.0
57927,2015,188.0
57927,2016,188.0
57927,2017,188.0
57927,2018,188.0
57927,2019,188.0
57927,2020,188.0
57927,2021,188.0
57935,2013,24.6
57935,2014,24.6
57935,2015,24.6
57935,2016,24.6
57935,2017,24.6
57935,2018,24.6
57935,2019,24.6
57935,2020,24.6
57935,2021,24.6
57947,2013,50.4
57947,2014,50.4
57947,2015,50.4
57947,2016,50.4
57947,2017,50.4
57947,2018,50.4
57947,2019,50.4
57947,2020,50.4
57947,2021,50.4
57956,2013,100.8
57956,2014,100.8
57956,2015,100.8
57956,2016,100.8
57956,2017,100.8
57956,2018,100.8
57956,2019,100.8
57956,2020,100.8
57956,2021,100.8
57962,2013,102.0
57962,2014,102.0
57962,2015,102.0
57962,2016,102.0
57962,2017,102.0
57962,2018,102.0
57962,2019,102.0
57962,2020,102.0
57962,2021,102.0
57963,2013,10.0
57963,2014,10.0
57963,2015,10.0
57963,2016,10.0
57963,2017,10.0
57963,2018,10.0
57963,2019,10.0
57963,2020,10.0
57963,2021,10.0
57964,2013,109.5
57964,2014,109.5
57964,2015,109.5
57964,2016,109.5
57964,2017,109.5
57964,2018,109.5
57964,2019,109.5
57964,2020,109.5
57964,2021,109.5
57965,2013,10.0
57965,2014,10.0
57965,2015,10.0
57965,2016,10.0
57965,2017,10.0
57965,2018,10.0
57965,2019,10.0
57965,2020,10.0
57965,2021,10.0
57968,2013,5.0
57968,2014,5.0
57968,2015,5.0
57968,2016,5.0
57968,2017,5.0
57968,2018,5.0
57968,2019,5.0
57968,2020,5.0
57968,2021,5.0
57973,2013,161.0
57973,2014,161.0
57973,2015,161.0
57973,2016,161.0
57973,2017,161.0
57973,2018,161.0
57973,2019,161.0
57973,2020,161.0
57973,2021,161.0
57974,2013,150.0
57974,2014,150.0
57974,2015,150.0
57974,2016,150.0
57974,2017,150.0
57974,2018,150.0
57974,2019,161.0
57974,2020,161.0
57974,2021,161.0
57975,2013,108.0
57975,2014,108.0
57975,2015,108.0
57975,2016,108.0
57975,2017,108.0
57975,2018,108.0
57975,2019,108.0
57975,2020,108.0
57975,2021,108.0
57976,2013,80.0
57976,2014,80.0
57976,2015,80.0
57976,2016,80.0
57976,2017,80.0
57976,2018,80.0
57976,2019,80.0
57976,2020,80.0
57976,2021,80.0
57979,2013,65.0
57979,2014,65.0
57979,2015,65.0
57979,2016,65.0
57979,2017,65.0
57979,2018,65.0
57979,2019,65.0
57979,2020,65.0
57979,2021,65.0
57980,2013,29.0
57980,2014,29.0
57980,2015,29.0
57980,2016,29.0
57980,2017,29.0
57980,2018,29.0
57980,2019,29.0
57980,2020,29.0
57980,2021,29.0
57981,2013,150.0
57981,2014,150.0
57981,2015,150.0
57981,2016,150.0
57981,2017,150.0
57981,2018,150.0
57981,2019,150.0
57981,2020,150.0
57981,2021,150.0
57983,2014,211.0
57983,2015,376.0
57983,2016,376.0
57983,2017,376.0
57983,2018,376.0
57983,2019,376.0
57983,2020,376.0
57983,2021,376.0
57984,2013,100.8
57984,2014,100.8
57984,2015,100.8
57984,2016,100.8
57984,2017,100.8
57984,2018,100.8
57984,2019,100.8
57984,2020,100.8
57984,2021,100.8
57987,2013,298.5
57987,2014,298.5
57987,2015,298.5
57987,2016,298.5
57987,2017,298.5
57987,2018,298.5
57987,2019,298.5
57987,2020,298.5
57987,2021,293.7
57991,2013,75.0
57991,2014,75.0
57991,2015,75.0
57991,2016,75.0
57991,2017,75.0
57991,2018,75.0
57991,2019,75.0
57991,2020,75.0
57991,2021,75.0
57995,2013,189.0
57995,2014,189.0
57995,2015,189.0
57995,2016,189.0
57995,2017,189.0
57995,2018,189.0
57995,2019,189.0
57995,2020,189.0
57995,2021,189.0
57996,2013,24.0
57996,2014,24.0
57996,2015,24.0
57996,2016,24.0
57996,2017,24.0
57996,2018,24.0
57996,2019,24.0
57996,2020,24.0
57996,2021,24.0
57998,2013,139.4
57998,2014,139.4
57998,2015,139.4
57998,2016,139.4
57998,2017,139.4
57998,2018,139.4
57998,2019,139.4
57998,2020,139.4
57998,2021,139.4
57999,2013,30.0
57999,2014,30.0
57999,2015,30.0
57999,2016,30.0
57999,2017,30.0
57999,2018,30.0
57999,2019,30.0
57999,2020,30.0
57999,2021,30.0
58000,2013,99.8
58000,2014,99.8
58000,2015,99.8
58000,2016,99.8
58000,2017,99.8
58000,2018,99.8
58000,2019,99.8
58000,2020,99.8
58000,2021,99.8
58004,2013,99.0
58004,2014,99.0
58004,2015,99.0
58004,2016,99.0
58004,2017,99.0
58004,2018,99.0
58004,2019,99.0
58004,2020,99.0
58004,2021,99.0
58008,2013,217.0
58008,2014,217.0
58008,2015,217.0
58008,2016,217.0
58008,2017,217.0
58008,2018,217.0
58008,2019,217.0
58008,2020,217.0
58008,2021,217.0
58018,2013,104.0
58018,2014,104.0
58018,2015,104.0
58018,2016,104.0
58018,2017,104.0
58018,2018,104.0
58018,2019,104.0
58018,2020,104.0
58018,2021,104.0
58019,2013,40.0
58019,2014,40.0
58019,2015,40.0
58019,2016,40.0
58019,2017,40.0
58019,2018,40.0
58019,2019,40.0
58019,2020,40.0
58019,2021,40.0
58020,2013,81.6
58020,2014,81.6
58020,2015,81.6
58020,2016,81.6
58020,2017,81.6
58020,2018,81.6
58020,2019,81.6
58020,2020,81.6
58020,2021,81.6
58021,2013,92.0
58021,2014,92.0
58021,2015,92.0
58021,2016,92.0
58021,2017,92.0
58021,2018,92.0
58021,2019,92.0
58021,2020,92.0
58021,2021,92.0
58025,2013,3.4
58025,2014,3.4
58025,2015,3.4
58025,2016,3.4
58025,2017,3.4
58025,2018,3.4
58025,2019,3.4
58025,2020,3.4
58025,2021,3.4
58026,2013,20.0
58026,2014,20.0
58026,2015,20.0
58026,2016,20.0
58026,2017,20.0
58026,2018,20.0
58026,2019,20.0
58026,2020,20.0
58026,2021,20.0
58035,2016,30.0
58035,2017,30.0
58035,2018,30.0
58035,2019,30.0
58035,2020,30.0
58035,2021,30.0
58038,2013,1.5
58038,2014,1.5
58038,2015,1.5
58038,2016,1.5
58038,2017,1.5
58038,2018,1.5
58038,2019,1.5
58038,2020,1.5
58038,2021,1.5
58041,2013,235.2
58041,2014,235.2
58041,2015,235.2
58041,2016,300.0
58041,2017,300.0
58041,2018,300.0
58041,2019,300.0
58041,2020,300.0
58041,2021,300.0
58044,2013,6.0
58044,2014,6.0
58044,2015,6.0
58044,2016,6.0
58044,2017,6.0
58044,2018,6.0
58044,2019,6.0
58044,2020,6.0
58044,2021,6.0
58045,2013,30.0
58045,2014,30.0
58045,2015,30.0
58045,2016,30.0
58045,2017,30.0
58045,2018,30.0
58045,2019,30.0
58045,2020,30.0
58045,2021,30.0
58048,2013,30.0
58048,2014,30.0
58048,2015,30.0
58048,2016,30.0
58048,2017,30.0
58048,2018,30.0
58048,2019,30.0
58048,2020,30.0
58048,2021,30.0
58065,2013,1.5
58065,2014,1.5
58065,2015,1.5
58065,2016,1.5
58065,2017,1.5
58065,2018,1.5
58065,2019,1.5
58065,2020,1.5
58065,2021,1.5
58071,2013,1.6
58071,2014,1.6
58071,2015,1.6
58071,2016,1.6
58071,2017,1.6
58071,2018,1.6
58071,2019,1.6
58071,2020,1.6
58071,2021,1.6
58078,2013,148.8
58078,2014,148.8
58078,2015,148.8
58078,2016,148.8
58078,2017,148.8
58078,2018,148.8
58078,2019,148.8
58078,2020,148.8
58078,2021,148.8
58080,2013,112.5
58080,2014,112.5
58080,2015,112.5
58080,2016,112.5
58080,2017,112.5
58080,2018,112.5
58080,2019,112.5
58080,2020,112.5
58080,2021,112.5
58088,2013,94.4
58088,2014,94.4
58088,2015,94.4
58088,2016,94.4
58088,2017,94.4
58088,2018,94.4
58088,2019,94.4
58088,2020,94.4
58088,2021,94.4
58089,2013,1.6
58089,2014,1.6
58089,2015,1.6
58089,2016,1.6
58089,2017,1.6
58089,2018,1.6
58089,2019,1.6
58089,2020,1.6
58089,2021,1.6
58098,2017,298.0
58098,2018,298.0
58098,2019,298.0
58098,2020,298.0
58098,2021,298.0
58099,2019,200.0
58099,2020,200.0
58099,2021,200.0
58101,2013,3.2
58101,2014,3.2
58101,2015,3.2
58101,2016,3.2
58101,2017,3.2
58101,2018,3.2
58101,2019,3.2
58101,2020,3.2
58101,2021,3.2
58102,2013,3.0
58102,2014,3.0
58102,2015,3.0
58102,2016,3.0
58102,2017,3.0
58102,2018,3.0
58102,2019,3.0
58102,2020,3.0
58102,2021,3.0
58103,2013,28.0
58103,2014,28.0
58103,2015,28.0
58103,2016,28.0
58103,2017,28.0
58103,2018,28.0
58103,2019,28.0
58103,2020,28.0
58103,2021,28.0
58104,2013,1.0
58104,2014,1.0
58104,2015,1.0
58104,2016,1.0
58104,2017,1.0
58104,2018,1.0
58104,2019,1.0
58104,2020,1.0
58104,2021,1.0
58105,2013,1.0
58105,2014,1.0
58105,2015,1.0
58105,2016,1.0
58105,2017,1.0
58105,2018,1.0
58105,2019,1.0
58105,2020,1.0
58105,2021,1.0
58106,2013,119.7
58106,2014,119.7
58106,2015,119.7
58106,2016,119.7
58106,2017,119.7
58106,2018,119.7
58106,2019,119.7
58106,2020,119.7
58106,2021,119.7
58111,2013,81.0
58111,2014,81.0
58111,2015,81.0
58111,2016,81.0
58111,2017,81.0
58111,2018,81.0
58111,2019,81.0
58111,2020,81.0
58111,2021,81.0
58112,2013,1.0
58112,2014,1.0
58112,2015,1.0
58112,2016,1.0
58112,2017,1.0
58112,2018,1.0
58112,2019,1.0
58112,2020,1.0
58112,2021,1.0
58113,2013,2.0
58113,2014,2.0
58113,2015,2.0
58113,2016,2.0
58113,2017,2.0
58113,2018,2.0
58113,2019,2.0
58113,2020,2.0
58113,2021,2.0
58114,2013,3.2
58114,2014,3.2
58114,2015,3.2
58114,2016,3.2
58114,2017,3.2
58114,2018,5.1
58114,2019,5.1
58114,2020,5.1
58114,2021,5.1
58121,2014,112.0
58121,2015,112.0
58121,2016,162.0
58121,2017,162.0
58121,2018,162.0
58121,2019,162.0
58121,2020,162.0
58121,2021,162.0
58126,2013,200.0
58126,2014,200.0
58126,2015,200.0
58126,2016,200.0
58126,2017,200.0
58126,2018,200.0
58126,2019,200.0
58126,2020,200.0
58126,2021,200.0
58127,2013,200.0
58127,2014,200.0
58127,2015,200.0
58127,2016,200.0
58127,2017,200.0
58127,2018,200.0
58127,2019,200.0
58127,2020,200.0
58127,2021,200.0
58137,2013,98.9
58137,2014,98.9
58137,2015,98.9
58137,2016,98.9
58137,2017,98.9
58137,2018,98.9
58137,2019,98.9
58137,2020,98.9
58137,2021,98.9
58141,2013,48.0
58141,2014,48.0
58141,2015,48.0
58141,2016,48.0
58141,2017,48.0
58141,2018,48.0
58141,2019,48.0
58141,2020,48.0
58141,2021,48.0
58154,2013,162.0
58154,2014,162.0
58154,2015,162.0
58154,2016,162.0
58154,2017,162.0
58154,2018,162.0
58154,2019,162.0
58154,2020,162.0
58154,2021,162.0
58155,2013,99.2
58155,2014,99.2
58155,2015,99.2
58155,2016,99.2
58155,2017,99.2
58155,2018,99.2
58155,2019,99.2
58155,2020,99.2
58155,2021,99.2
58162,2013,61.2
58162,2014,61.2
58162,2015,61.2
58162,2016,61.2
58162,2017,61.2
58162,2018,61.2
58162,2019,61.2
58162,2020,61.2
58162,2021,61.2
58203,2013,100.8
58203,2014,100.8
58203,2015,100.8
58203,2016,100.8
58203,2017,100.8
58203,2018,100.8
58203,2019,100.8
58203,2020,100.8
58203,2021,100.8
58209,2013,59.8
58209,2014,59.8
58209,2015,59.8
58209,2016,59.8
58209,2017,59.8
58209,2018,59.8
58209,2019,59.8
58209,2020,59.8
58209,2021,59.8
58218,2013,40.0
58218,2014,40.0
